Date,Rating,Title,Review
Date of travel: November 2019,50,Only way to fly,Free inflight movies the whole trip.  Free drinks on overseas leg with decent meals.  One of the stewardess was very helpful giving me updates on connecting flights
Date of travel: November 2019,50,Customer service,"Kent is amazing. He genuinely cares and really help me when I missed a flight with another airlines. He related to me and felt like my needs were important. Thank you so much. Alvaro, Susan, and Linay are wonderfully nice and helpful. These people are a good fit for Delta!!"
Date of travel: November 2019,50,Great Flight,Short flight with great service. The flight was on time and was very smooth. Everyone was friendly with no issues.
Date of travel: November 2019,30,Delta's Loyalty Program benefits are confusing,"The higher the status level, the worst seating I get. Immediately after becoming a Gold Medallion, I was seated next to the toilet on three consecutive flights. I am afraid I will be seated in the toilet once I become Platinum..."
Date of travel: October 2019,50,"Safe, pleasant flights with great staff","Having a row of 2 seats is great when travelling as a pair. The food was decent, entertainment choice was satisfactory but most importantly I felt safe. They warned us a few times it was going to be a windy/turbulent landing and as a nervous flyer I was concerned, but the women were so kind and encouraged me it was going to be fine. the pilot eventually landed through fog so smoothly I didn't realise we were near the ground! One of the best flights I've been on, thank you."
Date of travel: November 2019,40,Wonderful,"A very comfortable flight in spite of a long journey. I had one stopover each flight was of ten hours. Even in economy class the seats are comfortable, the inflight staff was friendly and helpful. Food was fresh. Flights were on time. The only issue I had was that they didn’t have a good collection of films so I opted to reading my book. Overall it was a pleasant experience."
Date of travel: November 2019,50,Safe a d smooth flight,The flight and flight crew were great! The flight crew enjoyed their job and it was apparent on how they communicated with the travels.
Date of travel: November 2019,50,Best flight to Liberia,Delta has one of the best and consistent flights going to Costa Rica from Atlanta of all the airlines. It has you on the ground by 1:00 and enjoying the beach and hour later. The same plane then flys out by 2:30 which gives you plenty of time to get to the airport in the morning without rushing.
Date of travel: November 2019,40,Amweican v Delta,"Travelled American from AGS to STL and flew Delta on the return. No comparison Delta was far superior. The aircraft was clean, the gate and cabin crew were well groomed and polite. The flights were on time."
Date of travel: November 2019,50,Good as it gets....,"Recently flew Delta for a 5 day vacation in New York. We flew out Economy Plus and was very surprised by the quality of the food and service from the cabin crew. Cocktails after take off with hot towels thereafter served a really tasty hot meal with wine. We were offered a selection of wine and spirits during the flight and there was a little snack bar where you could help yourself. Our return flight to Edinburgh was in business class and was excellent. Only a small cabin of 16 seats made it feel quite intimate. Attentive cabin crew, very substantial dinner and breakfast with a great selection of drinks. A fully flat bed definitely makes a difference on a night flight. Wish British Airways would take note of the Delta standard of service. There business class bares no comparison. Would definitely fly Delta on this route again."
Date of travel: November 2019,50,Excellent,"Our first trip overseas.  I splurged and got first class.  The only way to go.  Top notch service combined with a comfortable, private seating area where the seat actually lays down.  In flight entertainment was great, and I opted for the global internet pass.  Everything was great and made the 7 hour flight very enjoyable."
Date of travel: November 2019,20,Delayed yet again.,I have been utterly screwed by every airline operating out of Eugene except for Alaska Airlines.  Everything else gets delayed last minute for anywhere from 30 minutes to 10 hours.  Missed a connecting flight today because of a delay and now have to wait FIVE MORE HOURS.  This has happened before.
Date of travel: October 2019,50,Delta Nonstop to Detroit,Delta has an excellent nonstop flight from Jacksonville to Detroit. The flight is a pleasant 2-hour flight. The best part of the flight is no stop in Atlanta.
Date of travel: November 2019,50,Best trip we have ever had with Delta,"Best attendants we have ever had on Delta, friendly, helpful, concerned.  The seats were decent and the bathrooms were not trashed."
Date of travel: August 2019,30,Delta Flight Atlanta - Manchester NH 11/2019,"flight was full and left on time, was an old updated Douglas MD-80, had not such a good feeling, flight was ok and pleasant, crew was helpful and provided good service, was already late in the evening, the leaving of the plane took a long time, since people had to remove their carry on suit cases from the overhead compartmentsd. Airlines should bann the carry ons to make the disembarking 3-4 times faster, was in row 30, took more than 20 minutes to deplane"
Date of travel: November 2019,50,Delta Flight Mexico City - Atlanta 11/2019,"was a very pleasant flight, got an isle seat upgrade for 19,99 $. crew was very funny and supplied a great service, enjoyed the flight very much, had free headset and inflight entertainment on the Boeing 737-800, was a really enjoyable flight"
Date of travel: November 2019,50,Excellent direct flight,"Delta was on time, staff was polite and the plane was comfortable. I also used the Delta lounge at RDU and it’s perfect: clean, comfortable and good selections. I was happy lounge was opened early for this flight which departs at 6:15 and arrives in LA at 9:17 so that you have the full day there to get started on business."
Date of travel: November 2019,50,"Nice flight, upgraded service","Apparently Delta has recently upgraded service in the Main Cabin on its transatlantic flights, and I was pleasantly surprised by the changes.  Immediately after take-off we were served Bellini cocktails and handed hot towels to refresh ourselves before dinner.  The dinner was the usual pre-packaged/re-heated meal served on an airplane, but was perfectly palatable.  Later in the flight we were offered a warm chocolate chip cookie, then about an hour before landing we got another hot towel service before being served a light meal. In my Comfort Plus seat (only about a $300 upgrade and worth it), I had more than enough room to stretch my legs and be fairly comfortable for the nearly 10 hour flight.  The flight was on time, smooth as silk, as comfortable as possible to be in the Main Cabin, with decent food, and good service.  No complaints at all, the flight was very pleasant in every way."
Date of travel: September 2019,40,Good flight...good crew...only one hiccup...,"Had a little trouble with my other airline, so I flew Delta...my second choice. They are now first choice because I'm still sore about a flight/trip experience with the other company.  Anyways...boarded quickly, friendly crew...going smooth. Smooth flight, pretty much all good. The male attendant seemed angry and inconvenienced with us. Don't get me wrong...he was attentive, but he seemed mad at our whole seating area. He didn't hurt my ""feelings""...nothing like that...I just wanted to ask him what the h×<> is your problem, because he made us feel like we were bothering him. Maybe he had a bad day...you never know what people are going through...but he had me slightly PO'ed by the time I got off the plane. NOT a big deal...but just enough to not earn a five that day...that's all.  BY THE SAME TOKEN...we got into rough air right at the end of beverage service and him and the other attendant busted their butts to get to us all...they were an awesome team. I'd rate it a 4.5 or a 4.4 if I could."
Date of travel: October 2019,40,Delta Airlines Bigness is in its People's Hearts,"Flying domestically in the US seldom provides much other choice than Delta. Yet it is NEVER regretful to Fly Delta.Ground crew are pleasant and friendly. This alone is enough to make an impression for a traveler. Yet each flight ends with an email from the CEO asking How the Flight Can Always Be Better. Way-to-Go, Delta. You're showing the way how to reach far, big & wide."
Date of travel: November 2019,50,Veteran’s Day weekend to Charleston,Our flight to Charleston went as plan. The staff was friendly and attentive on both “legs” of the journey to Charleston.  The flights left on time and both arrived early(Atlanta and Charleston).  On our way back we flew standby because there was snow coming into Cincinnati.  We had reservations for later in the day when snow was supposed to already be on the ground.  We were fortunate and able to get the first flight out on 11/11/19 from Charleston.  Then when we arrived in Atlanta we were on the standby list as well.  We were able to get onto the next flight out in Atlanta as well.  Everyone was very helpful with this process.
Date of travel: November 2019,50,Delta is always my preferred airline of choice.,"Delta is my #1 choice of all airlines. I love being able to book my flights on the app, select my own seat, and check in and get my boarding pass. Their app is easy to use. Delta service is wonderful. Flight attendants are happy and helpful. Pilots are informative. Seats are comfortable."
Date of travel: October 2019,40,Another Good Flight,"A good flight.On time for the most part, no problems. Friendly  people. Need more leg room, even for shorter people."
Date of travel: October 2019,20,Cheap Tickets,I decided to purchase a round trip cheap ticket down to ATL from LGA.  Each flight was jammed pack and the boarding process was LONG.  So I never knew that there was a boarding class Main Cabin 3; which is last to board.  Imagine boarding last and attempting to get to your window seat. Boarding back to front window to aisle would make better use of time and convenience.
Date of travel: November 2019,50,No issues - went very smoothly!,"From start to finish, the round trip with Delta went very smoothly. I received alerts on my phone and reminders to check in. The process was very easy, no hassles. We were assigned seats at the gate due to the type of ticket we purchased but for the savings, I didn't mind. We were able to sit together even on a full flight. The agents were very friendly as were the flight attendants. We missed out on the beverage service on one leg but the flight was very short and simply ran out of time. Pleasant trip!"
Date of travel: November 2019,40,"Flight from La Crosse to Maui, stops in Vegas and LAX","Delta continues to be a great airline. People are always professional and helpful. We traveled with two octogenarians, one needed wheel chair service. Thanks to the great Delta employees for their help. Only a couple of glitches on our trip. Flight from Las Vegas to Seattle got cancelled resulting in a very long travel day to Maui."
Date of travel: November 2019,50,On time and safe,Everything was smooth from start to finish. There were no issues. The attendants seemed nice. I didn't have a need to specifically call on them for a reason
n/a,50,Chantela,"Chantela was the flight attendant for my Delta flight  (#DL5270). She was so friendly and fun. She actually made the safety directions fun with her mannerisms. She knew I hurt my back and wasn't feeling so well. She bought me blankets, pop, snacks, non aspirin, hand wipes, AND kept checking in on ne. I can tell that she loves people and loves what she does. I left an envelope on my flight full of receipts. I'm hoping the crew finds and contacts me."
Date of travel: November 2019,30,Good Experience,"The flight and crew members were great! My only complaint would be that when they hand out snacks there's either 1 or none gluten-free options. The only options available are for purchase. Other than not having many options, the flight and experience were great!"
Date of travel: October 2019,50,Excellent experience in my trip to Italy,"It was excellent experience. Easy check in, on time departures and excellent services onboard !!! I recommend this Airline."
Date of travel: November 2019,40,Nice and efficient,Staff courteous flight very smooth pilot did excellent job with time management arrived early both going and coming back
Date of travel: October 2019,50,Excellent,A very nice flight. The solo flight attendant did a wonderful job and she had a nice personality. Our flight was on time and it was pleasant.
Date of travel: July 2019,30,Not a choice I will make in the future,"This was the worse flight I have been on. Flight attendants were rarely seen. Other travelers were very rude, noisy and rarely seated but were not corrected even though the fasten seatbelt lights were on. Food not very good and entertainment movies were old."
Date of travel: November 2019,50,Another great flight,Great service.  Quick flight.  We were ahead of schedule.  Non stop.  What else could you ask for.  Reasonable price.  Very courteous.   Good snacks. Thanks Delta for always getting me a perfect flight.
Date of travel: November 2019,30,Expected more,"My total flight time in First class was around 3h over 2 domestic flights, and I was not fully satisfied after I disembarked.Granted, the seats were quite wide and comfortable. However, I was unable to recline my seat one of the flights so I was rather uncomfortable.The screens are big and HD and I was pleasantly surprised when I saw the selection of TV series, which included some award-winning HBO-exclusive ones like Game of Thrones and Chernobyl.The staff are quite ""chill"" but sometimes they talk loudly among themselves, which is quite annoying. As for the meal service, some of my dishes were served cold and on one flight, the ""meal"" was simply a choice of tidbits, which was quite dismaying as we paid extra for the meal.My biggest gripe is the boarding. While I was in First class and got to board first, it took around 30min to fill the rest of the jet, indicating a rather inefficient boarding system. On another note, 2 of my suitcases were returned to me damaged (one of them was missing a wheel, the other had a broken zipper tag). I wish the baggage handlers could take more care. Finally, despite having the Sky Priority tag on our luggage, we still had to wait for around 20min or more to collect our bags, while others without the Sky Priority tag were able to collect their bags much earlier.Overall, I expected more from the airline and I am not very satisfied with their service."
Date of travel: November 2019,50,Vacation 2019,"After flying the no frills airlines of Frontier for the first and last time, I flew home by way of Delta through ATL.  I have always loved Delta, and except for the lack of seat space like every other airline, the service was great.  This airline still knows how to provide excellence in service while in flight.  ."
Date of travel: November 2019,30,Late flight 6 hour  very long day,"flight was to leave at 7:15am finally took off at 2 pm We were notified at 6:45 whenwe were scheduled to board that needed a part  got there at 11:00  we were boarded at 12:00 but part failed  we sat on board just over an hour while they tried to fix it We were told to get off plane and whenwe got off all the seats were full for the next scheduled flight for Detroit They finally got the part to work and we boarded at 2pm  got in Detroit after 5:30 and finally made it home at 7pm  very longday  Delta did compensate us with 20,000 miles after calling"
Date of travel: November 2019,40,"Good airline, but review has a warning for transatlantic trips on the Airbus 330-200!",I fly Delta regularly. It's a fine airline. But this flight was not a good one. The Airbus 330-200 seems too small a plane for such a long haul. Nearly 10 hours cramped up in such a tight space. But the worst thing was the bathrooms. I've seen/experienced better in inner city bus stations. Really bad. Are there not enough restrooms on these planes for the number of passengers or was I just flying with a bunch of slobs? I won't take a transatlantic flight on one of this aircraft again.
Date of travel: October 2019,50,Delta 1 aka First Class,"Delta has become a home in the air, simply superb service, the meals most always excellent. After spending time in some of the more rustic parts of the world and perhaps flying on some iffy airplanes boarding that Delta flight home is can be sigh of relief. Having sleeper seats on the 15 hours of total flight time is well worth the extra cost."
Date of travel: November 2019,50,Fly Delta,"Delta is famous for on time performance and reliability. That's the main reason to fly Delta,In flight entertainment is good and the staff is courteous and friendly."
Date of travel: November 2019,10,Traveling With My Family,"The airline lost my kid's car seat.  When we reported it to the gate they gave us a reference number and told us to call back later, expecting us to drive our kid out without a carseat.  Then when we called the number they gave us the next day it tells us there is no way to tell to a representative and to use its automated system.  WORTHLESS.  Absolutely shameful customer service.  We pay a lot to travel and have them check our bag8and they lose it and don't care.  Unacceptable."
Date of travel: June 2019,40,nice,"it is not the first time i fly with Delta. every time i enjoy the trip, the taem are very nice, smily people. i believe i will do it again"
Date of travel: November 2019,50,Flight was on time. Flight attendants and crew were outstanding,"I always love getting a flight that is on time. The only downfall on both flights was being made to check my bag. Had small carry on that would have fit under the seat, but they made everyone check their bags. The first time when I checked it at the gate, I got it with the tag off. Small inconvenience, but tolerable"
Date of travel: October 2019,50,Delta One,Flying to Europe is never fun. This time we choose to fly Delta One. What excellent service they provided. The food to drink service was awesome. From the time you board the plane until leaving the flight attendants are so attentive. But of course the best part was lying flat to sleep the night away.
Date of travel: November 2019,50,Pleasantly surprised,I was very happy with my flying experience with Delta airlines from the beginning of my trip to reaching my destination
Date of travel: May 2019,50,Worth it for a trans-Atlantic flight,"Flew Delta One. Security, check-in, boarding, and clearing customs in Germany were smooth with Delta's Sky Priority. Delta Lounge experience was a relaxing way to start the journey. On-board food and drink were very good compared to other flights. Dedicated business class staff were professional and attentive. I tried to sleep as much as possible outside of food service times, so I did not make much use of the in-flight entertainment. Seat was comfortable and had plenty of storage."
Date of travel: November 2019,50,flying delta to birmingham,"flew to bham yday. 2412 to atl. easy flight.at atl the gate agent, sherronda was awesome!! i was in 30a, she put me in 24bthe middle-yuck.next thing i knew the screnn showed me in 15c-the aisle, yippee!!she was the best!!"
Date of travel: November 2019,50,"As a Diamond level frequent flyer, I am spoiled","Upgraded to first at least 45 mins prior to flight.  Was waiting in Concourse B SkyClub.  Had guaranteed Comfort+ seat in row immediately behind first which would have been acceptable, but first is best. :-)On time departure and arrival.  First trip into MLB and was pleasantly surprised by the airport facilities.  Very nice and easy to pick up luggage and get rental car right outside."
Date of travel: November 2019,50,Comfort+ = Perfection,"I flew in Comfort+ for the first time and I absolutely loved it! I had not flown Delta in a very long time and I was very impressed with not only the plane, but with the flight attendants as well! Everyone was very nice and accommodating."
Date of travel: November 2019,30,In the shadow of KLM and AirFrance.,"Delta, KLM and Air France are in the same SKY TEAM group. Out of those three airlines I am placing Delta as the last one. On the flight from MIami to Minneapolis (almost 4 hours flight) we had to pay for a head phones to enjoy in-flight entertainment and had to pay for any alcohol beverages. On intercontinentat flight from Minneapolis to Amsterdam, served by quite old plane service was far way from that one which we had on the way from Europe to US (KLM). Eventhow the plane was not full there was not enough menus for all passengers. Food? Bread roll almmost frozen, chicken very poor and tasteless, service staff in rush almost pushing to collecting the trays. One and only good thing it was landing before schedule. Next time we will try to choose other airline."
Date of travel: November 2019,50,Indianapolis to belize,"Great flights, accommodating service, took entire family this year and upon request they made sure we could all sit together which helped calm the nerves of our children who had never flown before"
Date of travel: November 2019,30,Not great,"I flew  I Delta from MSP to San Jose CA.  The plane was full.  The staff were courteous, efficient, and professional. I was unhappy with a few things. The plane was very loud. Painfully loud. I struggled to hear the guy next to me and the movie.  My movie monitor wasn’t calibrated right and it was frustrating to find a movie to watch. The movie selection was reasonable... just hard to hear without putting earphone volume up high. Check in went pretty well except there was a backup that took  pretty long for some, including me. I will take Delta again if they have the best price."
Date of travel: November 2019,40,17 hrs was not too painful...,"An older 777-200ER plane like the one we flew to JNB from ATL, but this one had been re-furbished to add leg/foot support in our seats (24F, 24G).  This more comfortable seat made the trip home much more pleasant than going to Africa, even though the flight was ~1hr longer due to prevailing winds.  I normally rate Delta ""excellent"", at least on all their domestic flights.  Not quite as good on the long-haul flights...."
Date of travel: November 2019,40,"Delta comfort down, First Class Back!","For being a coast to coast flight with 3 stops, it was not that bad. Upgrading to comfort on Delta was totally worth it. I used miles to upgrade so nothing out of pocket on either departure or return. Flight attendants on the flight to Long beach were fantastic. No pushy attitudes, just doing their jobs with patience and smiles.The way back however was a different story. I would have given 5 rating had the first leg in First Class been better without snobby attendants. You would think that after people still pay lots of money to be catered to, they flight attendants would have better grace and poise. Not mine. Total grump-face the whole time, whacked my elbows on the way up and down the aisle (plenty of room to tuck in too). Snubbed me for drinks a few times until I made my obvious annoyance known. Second and third legs of the trip were fantastic. Had leg room, plenty of videos, drinks, and good chats with the attendants on both sections. I don't know what happened on the first leg but it did not make me feel like the lack of service was warranted, or maybe she should have just called in sick that day."
Date of travel: November 2019,40,Great experience EXCEPT FROM ALT TO PHILLY,"Delta was great flying comfort class EXCEPT from Atlanta to Philadelphia. The plane i think was from WW2 and the crew showed no motivation or really poor customer service.  I paid for extra comfort but was not there. No monitor to view movies and no movie at all on flight. Crew had to do safety briefing the old way, and you could see they really did not care.  Contact Delta customer service but have still YET to hear back from them over me spending money to upgrade our flight, but was truly disappointed"
Date of travel: November 2019,40,A Fine Way to Fly,"We had to change planes in Seattle.  Our flights went smoothly, and the seats and service were fine.  Check-in was orderly.  We only brought carry-on luggage.  Opportunity was given to check luggage for free, but we preferred to keep ours with us.  The overhead storage got a bit crowded but the flight attendants helped arrange it.  Even though my adult son is fairly large (5'10"" and 260 lbs) he didn't complain about feeling crowded.  His seat was next to the aisle which helped.  All but one flight had TV screens with quite a few choices of movies and other things to watch on the back of the seat in front of us."
Date of travel: September 2019,40,Splurged on Delta Comfort,"At 78 and 84 legroom is important to us.......and long flights make it even more necessary.SO we flew DELTA COMFORT DEN to ATL....then ATL to JNB on Sept.9,2019 and back on Oct.8, 2019.  i do not know if dDelta Comfort is premium economy.Obviously, the flights were MORE expensive than economy.While we did get the legroom.................the seats themselves were NOT comfortable.  never felt this way on a flight before....and don't know why.On the way home, with a few empty seats in economy.......I tried those.  Had great legroom...Delta Comfort probably wasn't necessary!!!!i will say that the attendants were fab.......the food OK......and the restrooms cleaned periodically.  That was wonderful!YES.....I would fly Delta again......but Delta Comfort?  Just don't know."
Date of travel: October 2019,10,First Class or Worst Class?,"We decided to use many, many thousands of miles for a first class trip across the USA. we flew a 737-800 on the non-stop flight.  I had been fortunate to have flown Business Class in past years with several carriers including Delta.  I am sorry to say that the seats on this flight were nowhere near those flights and didn't even measure up to Premium Economy.  I have provided photos of the seating arrangements that attest to the miserable conditions and the total waste of Delta Sky Miles.  You can decide for yourself.  For me, I will say goodbye to my 21 years in the AMEX Sky Miles program and give my remaining 7,000 miles to charity and vow never to waste my $$$ on Delta again."
Date of travel: November 2019,40,Flight Attendants Very Good,"I used to fly Delta all the time during my working days then stopped when they drastically reduced their perks.  I used them recently on my RT from Atlanta to Phoenix.One big improvement I have noticed is their flight attendants are much better.  Very attentive and friendly.  Also they were on time for both flights.  Only negative is the quality of food and wine in business class.  A ""good ole"" hamburger....ugh.The good old days are over but it is what it is.  All airlines do it.  Squeezing the dollar at the expense of the customer.   Sure am glad that I retired and travel less."
Date of travel: November 2019,50,Our first time flying first class,"When my husband said that he booked our first first-class flight I asked why he would spend the extra money. Let me tell you we flew first class. Just after we got seated we were offered a drink and we weren't even in the air. Plenty of legroom and the service and food were wonderful. Given the chance, we will fly with Delta again and first class all the way."
Date of travel: November 2019,50,An eye opener,"My Virgin flight was cancelled but they arranged a seat on a substitute Delta flight leaving and arriving at the original scheduled times. What an eye opener! The check in staff were so pleasant and efficient it only took seconds. The flight attendants were welcoming and super in all their efforts. The plane was clean and the flight comfortable. Having been disillusioned with our own flag carriers, who have lost the plot, I shall certainly choose Delta the next time I visit the USA. Thanks Delta."
Date of travel: November 2019,30,On time but food needs to be “First class”,"Flew 3 sectors on delta /delta connection 1st sector 757/200 Tampa /Atlanta  food was pathetic for 1st class nuts and nibbles2nd Atlanta/salt lake city 757/300 served lunch which you only had 2 choices/ no menus in first class just told what you could have ?????? Very poor for 1st class3 sector EBR175 ,was just nuts and nibbles and No TV in first class ( this was a delta connection plane) when you pay triple the price for up front then you expect a very high standard,even premium economy on Singapore airlines is better value /service and food"
Date of travel: November 2019,40,Fine,"Delta Airline did not give us seat assignments originally but assigned us seats soon enough. The attendant at the terminal moved us at her own liberty off to some other seats after being assigned seats and having given us the boarding passes. That was not a request from us so i do not appreciate it. The in-flight service is excellent. The entertainment is excellent. The leg room is great. The flights are upgraded, beautifully done and clean."
Date of travel: November 2019,10,Delta Baggage check,Upon arriving to gate early and waiting 45 min to board an on time flight crew kept announcing for passengers to check bags if possible. I didn't have extra baggage or a coat as I was carrying on an acceptably sized bag.  I did not want to check my bag as timely medication and basically my on board luxuries were in carry on. I was told by gate staff to check with on board flight attendant to see if it was possible but they recommended I started unpacking what was needed and check it. Before I could speak to a flight attendant baggage crew threatened that I've already missed the opportunity for my bag to make this flight due to my lack of cooperation. This was not true but added anxiety to my trip for which my medication was given to me for help.  As I checked my bag and entered plane I noticed several spaces where my could have been placed including the empty spot above my seat.  I can't stress enough how upset the scenario made me and how it created a terrible fight between my husband and me. I will not fly Delta again.  They didn't treat me as a person or a person with sensitive issues.  I would be afraid to ever trust them again. Needless to say they checked my bag as I didn't have a choice and it did makeNewark.  Not that it made it any better but I was right to be mistrustful as upon picking it from the carousel Newark staff never checked my tag. No one questioned if it was my bag.  I was able to leave the airport with my bag and no verification it was my bag.  Horrible to think what would have happened had my medicine been taken by another person.  I'm a person and wish to be treated fairly which Delta could not do.  I was just a boarding pass to them and my feelings did not matter.
Date of travel: November 2019,50,Small and Cramped but you can survive,"It is a very cramped flight.  No room for any carry ons.  Very tight.  Flight is about an hour.  Just hunker down and meditate, it will be over before you know it.  go to the bathroom before you board"
Date of travel: November 2019,50,I was very pleased with Delta,"I haven't flown Delta in a long time and I was very pleased on this flight.1.  The plane looked new, clean and in great shape.2.  The electronic features worked perfectly3. Free snacks were fine4.  The flight attendants were the most professional looking and acting attendants I have seen in many years.   5.My seat was comfortable.6.  They did not lose my luggage."
Date of travel: November 2019,50,Flight,The entire round trip on Delta Airlines went very smooth with no problems whatsoever. The service throughout from their employees was excellent.
Date of travel: November 2019,50,Great flight experience,The Comfort plus class on this plane is right after coach and has slightly extra leg room and a little bit more pampering.The extra space made it more comfortable. Built in video screens with a nice movie selection was in every seat. Bathrooms are larger and more comfortable than domestic flights. All food items served tasted great and fresh. Fresh warm cookies were served as well. Staff were wonderful too. Seat and bathroom were clean. Check in was quick and smooth. Will certainly pick delta again for international flights
Date of travel: November 2019,50,CLE to SLC to PHX,"Delta was on time and while there was a 43 minute layover, which concerned me, it was no problem to catch the connecting flight.  All flights left on time and arrived on time.  Great service and seats were decently comfortable."
Date of travel: October 2019,50,I prefer flying on Delta,This was a vacation trip to Disney World.  Unfortunately Delta no longer has flights from LEX to CVG which now  makes traveling on Delta a little inconvenient.
Date of travel: October 2019,50,smooth flight to punta cana,"stress free flight as i had pleasure to visit delta sky lounge rather when wait by gate, delta was on time and beyond professional and would do this flight again."
Date of travel: November 2019,50,Uneventful flights,"My wife and I always try to fly with Delta due to two things. Number 1, we have Delta Amex cards that allow us to fly with a discount cost due to the miles we have built up, plus we get one piece of luggage checked for free. And number 2, but more importantly, we always have a pleasant experience flying with Delta. The flights leave on time, the people who work for the airline are friendly, and the airline never has a issue with our luggage being misplaced or damaged!As we fly in the future, we will always choose Delta over the others airlines."
Date of travel: November 2019,50,Great service,"Delta has really upper their game in the past years. Flight attendants are always courteous and friendly, aircraft entertainment systems are a really nice touch with plenty to choose from and the boarding process has been streamlined."
Date of travel: October 2019,50,FIRST CLASS IN ECONOMY,"I've flown long haul flights before and they were no fun. they gave you a cookie and turned out the lights and said go to sleep.  Delta has raised the bar big time.  the word of the day is SERVICE.  they start with hot towels, ear jacks and a sleep mask.  After that is food, food and more food.  I've never had such good service. My wife and I enjoyed the entertainment system on the back of the seat.  The movies were up to date. I did not sleep too much, but it was deep enough to relax. this allowed us to enjoy our first day in Athens without wasting it by sleeping at the hotel."
Date of travel: September 2019,40,Flight ti USA to catch cruise,Most surprised to see that the flight attendants were not young. This did not inhibit their great service and friendliness. Apart from the long flight this flight was acceptable. Wheelchair assistance at both Los Angeles and San Francisco was a godsend.
Date of travel: November 2019,40,Fly Delta - Great Service - On time,Great service - Flight was ahead of time - Crew was prompt and friendly - I had an early flight and the crew spot on - Very polite- Uniforms were clean and crew looked presentable
Date of travel: November 2019,30,Tiny TV screens with videos that don’t play and a busted armrest.,We were taking a special birthday trip to New York City for the weekend and wanted to make it special and use our miles to fly first class to Newark. They use old planes to fly back-and-forth between Atlanta and New York and Boston. There was no tray table in my armrest it looked like someone had pulled it off bending the support piece so that they armrest would not close. The stewardess asked me where I planned  to eat my meal. I said I suppose I will eat it in my lap like a picnic since I have no tray. She said that’s weird but OK. Let’s just say it is not worth using your points to go first class!!! I should’ve known and stayed in the back where I belong. If you’re flying to New York or Boston save your money save your points and buy a nice snack at the airport and maybe even a drink to take on with you. Have a party in the back of the bus.
Date of travel: October 2019,40,Three Cheers For the Flight Attendants,"I had a bad experience flying Delta 15 years ago so I was hesitant about flying again. Booking this trip was a last minute decision (3 weeks before travel) so I didn't get an optimal price. However, there is only one stop on the way to Calgary, Alberta, Canada from Albuquerque, and it's in Salt Lake City. My only concern were the small seats with barely enough leg room. My knees were in the back of the seat ahead of me, so I had to be careful and not move (else the person in that seat would get my knees in their back).The layover time was great on the way and I stressed a bit with a shorter time returning home but the gate was close by. The attendants at the gate and on the plane were very friendly and helpful. They honored my request when I asked not to be disturbed because I needed to sleep on both flights. I love the uniform colors!"
Date of travel: October 2019,30,Business Trip,Flight was just ok.  Attendant was very unfriendly and somewhat rude when it came to luggage.  Did not like the fact I was singled out to have my carry-on (which was in compliance with the requirement size and I only had 1 carry on and my purse) moved to the cargo area when other people were allowed to bring two pieces of carry on that were much larger than mine.  My carry on would have very easily fit under a seat.  If I am supposed to be allowed to bring a carry-on I want it with me.  I had a computer in my carry-on that could have been damaged and there was no consideration given to that.  If you say you are allowed 1 carry on and 1 purse then let me bring it on the plan and make others who have two carry ons and larger luggage put their luggage in cargo and don't take away the one piece of luggage a person is allowed.  Bad compliance issues when dealing with carry-on's.  My seat was also very uncomfortable.  I felt like I was a board because I had to sit straight up with no give in the seat.
Date of travel: October 2019,50,Flight from Atlanta to Venice,Delta flight from Atlanta to Paris was fine. 2 meals!! Note that the international terminal in Atlanta is NOT connected to the domestic terminals. You can get from one to the other via airport bus (free). We arrived in Paris and actually went through customs (quickly) there. We did not need to claim luggage there. Our flight to Venice was on Air Italia which code shares with Delta. We got our luggage in Venice and walked right out (no security checks) of the terminal.If you have alot of baggage I highly recommmend getting a private water taxi into town especially if the taxi can take you directly to your hotel. More expensive than the Vaporetto but quicker and more convenient in that you will not need to drag your bags up and down the bridges which have no ramps (steps only).
Date of travel: November 2019,50,Arrived early,Excellent flight. Left on time and arrived early. LGA has a ton of construction but does a nice job of commercial traffic management.
Date of travel: October 2019,50,Great flights,"Never having travelled so far before, I was a bit worried but the flight was great.Comfortable seats with ample leg room, pleasant staff, plenty drinks, snacks and meals as well as a good variety to watch on TV.I wouldn't hesitate to fly Delta Airlines again 😁"
Date of travel: November 2019,50,Surprised and Pleased,Our original carrier had cancelled our flight. We booked our new flight with Delta. Part of the trip was in comfort+ and part was in economy. The service and cleanliness was top notch. Love that you get a text letting you know where your luggage is.The staff was courteous and lovely.My only complaint is that in economy there is no leg room which makes it rather uncomfortable for a long flight. There was no comfort + available.
Date of travel: November 2019,50,Love delta,"I’ve flown a couple different airlines but from now on will only choose delta. Great flight, great attendants, great in air amenities if your flight is longer than an hour. We weren’t delayed and easy check in which is the best you can expect flying. Baggage fees are always going to be apart of flying so I wasn’t worried about that. However, I had a carry on bag with rollers. They needed people to check them so I volunteered and for free baggage and hassle free boarding and off boarding."
Date of travel: November 2019,50,Back to the Philippines,"Awesome flight... Again! This was my second trip to the Philippines and just like the first trip, Delta made the process easy and comfortable. The only incident I encountered was that my name was ""truncated"" on my ticket due to the number of characters allowed in the system, so I was informed on my first trip. What could have been a bigger problem was resolved by the Delta staff to ensure I did not miss my flight. Always make sure that your ticket matches your passport name, letter for letter or you will encounter problems upon arrival at another country..."
