Date,Rating,Title,Review
Date of travel: October 2019,50,Comfortable,"Very happy every time I travel on LUV Southwest Air,  It seems like the seats are more comfortable than the competitors.  And the big deal is value=They have more flight options to the cities I travel to most, and no bag charges."
Date of travel: October 2019,50,Great experience every time,"Always take the direct flight. Got in on a one day sale for $79 each way too! Worth laying for the early bird boarding; flight staff were friendly and accommodating. Best of all, the outbound and returning flights were ON TIME!"
Date of travel: November 2019,50,We LUV Southwest!,"What a great flight despite the very early hour of departure.  Southwest does all they can to make your flight enjoyable.  This was a direct flight with a stop at Chicago Midway.  Departure and Arrival were both on time, bags were delivered in record time!We LUV Southwest Airlines!"
Date of travel: October 2019,50,Southwest is the BEST!,"How can you go wrong with Southwest?  Great customer service, 2 free checked bags, open seating, friendly, polite and helpful agents and flight attendants.  Only complaint is the wifi service.  On some flights it's not the best.  Outta be sure wifi and inflight entertainment are top notch for long haul flights!"
Date of travel: October 2019,50,Easiest Nonstop,Always try to book with Southwest first.  On time flights nearly every time!  If you need to cancel no change fees!
Date of travel: November 2019,50,Southwest from Hawaii!,"We've waited a long time for Southwest to offer service to and from Hawaii!  Honolulu Airport is BIG, gates are far, ask about the shuttle service.  Outside gate, so be sure to be at gate 45 minutes prior, they will board more than 30 minutes in advance.  Flight was uneventful, on time, lots of service on the scheduled 5 hours 15 minute flight.  Can't beat Southwest with 2 free checked bags."
Date of travel: October 2019,50,It’s a great value!,"For as short of a trip as it is from ATL to LGA, this airline is a great value! I fly Southwest a lot. They are very organized and friendly and almost always on time or early I feel. Great selection of things to watch for free on board from your personal device. The best part is that you get TWO free checked bags if you need to check and the carry on bag size allowed is a few inches bigger than the other airlines (it makes a difference!). They don’t nickel and dime you to death. You pick your seat as you board in order of the number you received when you checked in. And if it’s not a full flight, the flight attendants will joyfully tell you to spread out and enjoy the extra room, no need to use those middle seats if you don’t want to. The flight attendants and pilots are happy and really seem to enjoy their jobs which is a big plus when you have a bunch of people squished together in a metal tube. Also they have great “Wanna Get Away” sales.  I try to fly Southwest whenever I can."
Date of travel: November 2019,10,Bad airline. Avoid.,"My flight got cancelled at the last minutes without any emails or calls. I just accidently found out when tried to log in the app to double checked the department time. Then they decided to pushed me to another flight with 1 additional stop (in stead of non-stop), increased flighting duration, and squeezed me and my wife to the bottom position. Nothing they could do for us except saying they were sorried and asked us to contacted maby different departments. Terrible. Avoid this one. Not recommended."
Date of travel: October 2019,50,Won't fly any other airline unless Southwest isn't going my way.,"I think it is absolutely ridiculous to charge passengers for baggage. (at least one bag should be allowed as checked luggage), which is why I chose Southwest Airlines every time.  Who travels without luggage, for Pete's sake, and when you are like myself and cannot carry ANYTHING heavy due to medical limitations, Southwest works for me.  I always check my bags curbside, and the St. Louis skycaps are great.  They are quick, friendly, and they've never lost a bag of mine.  I love the smooth ride of Southwest Airlines' 737s (don't ever add the MAX, please), and the flight teams seem to be quite skilled.  In-flight staff usually have a goofy joke to ease anxiety, but if not, they are super friendly anyway."
Date of travel: October 2019,20,Sick traveller,A 20 something girl got on and was hacking and coughing in the airport and all through the flight. I immediately got sick after I got home. Maybe you should have one of those free standing stations where people can take a mask or a wet wipe or hand sanitizer as they get on the plane. I would also cheer on any flight attendant who asked someone like that to please wear a mask out of consideration to other travellers.
Date of travel: October 2019,50,Consistent.,I have been a loyal Southwest customer for years for 1 main reason - consistency.  You know what to expect from Southwest and they deliver every time.  Every employee that you interact with is very friendly and helpful.
n/a,50,Always love this airline ( despite the boarding process),"Free carry on, free checked bag, no change fee and snacks and drinks provided. Fun staff, and even at the end of B group ( we forgot to check in exactly 24 hours in advance) we still found 2 seats together.  Seats normal for economy. Price fair. Would fly again!"
Date of travel: October 2019,40,Great prices,First time flying with Southwest and both flights there and back were good. Delayed flight on return because of a cancellation out of Texas really messed up our schedules but it was still good service all around. I don't like that there's not assign seating but not that big of a deal if you're paying attention to that detail.
Date of travel: October 2019,50,My round trip flight to Dallas,There were no delays.  Everyone was courteous and kind.  The attendants were helpful as well.  I love flying on Southwest.
Date of travel: November 2019,50,The best customer service.,Traveled for first time with my wife in a wheel chair. They took us to a special desk person to check us in. Assistance to get on and off the plane was over the top attentive. Treated my wife special in all ways. Highly recommend.
Date of travel: June 2019,40,"Smooth Flight, Ample Legroom","This was a lovely flight. With only slight turbulence, it was a fairly smooth flight. We had ample legroom and excellent service from the flight attendants. The landing was a bit rough as it felt as though the plane slammed onto the tarmac. Overall, we love Southwest though!"
Date of travel: June 2019,50,The Best,"Southwest is the only airline we have flown since 2007, and that was because they didn't fly to Minneapolis/St.Paul at the time. Out of 6 flights this year, 5 were perfect from booking to landing with all getting in early. The 6th was late due to an act of God, and rerouted to Orlando for fuel, and then into Ft Lauderdale 1 1/2 hours later, but that's life. They do need to bring back the peanuts and enjoyed flying twice on planes with 2 bathroons in the back section, which made for no lines. Keep those fares low and no luggage fees."
Date of travel: October 2019,50,Full Flights....Again,"I know other airlines fly with full aircraft, but there are a lot of reasons Southwest flights are (in my experience) always full or very nearly full.  Reasons include - choose your seat boarding, pleasant airline staff, they fly where I want to fly, your bags fly free, fair pricing structure.This flight was a one-stop, no plane change, flight.  And because of their seating policy, we were able to change our seat to facilitate our post-flight situation/plans.  This was after we chose our preferred seats for the flight segment to BNA.Not sure if I can ever go back to an airline where I have to pay extra for a preferred seat, or have to suffer with a seat toward the rear of the aircraft when I have a short turnaround at an interim stop, after I pay extra for my luggage to fly with me, etc.  Would drive me crazy.Fly Southwest!!!!"
Date of travel: October 2019,30,It's flying; what can you say.,"It's flying; what can you say. Airlines are pretty much the same. You buy a ticket and then the fees start in. Not as bad as Spirit, but at least you get a carry on and a checked bag included with your ticket price at Southwest."
Date of travel: November 2019,20,Early Bird Check In,"Purchased Early Bird Check In 5 months ahead of flight. Two months ahead of flight SW changed the flight. Went to check in Early Bird got Pushed back to middle of the ""B"" Group. Called Veronica at Exective Office in Dallas and she basically said that's too bad. Been flying SW for years always paid for the Early Bird. NOT ANYMORE. What ever happened to that airlines that cared about their customers?"
Date of travel: September 2019,50,Great Airline,Great Airline with good prices. No baggage or change fees. Only down fall there isn’t assigned seating and  paying for early check in.  But the pros out weigh the cons.
Date of travel: July 2019,50,Pleasant Flight,It was a pleasant quick trip. I love that the plane boarded on time. The departure was on time. The flight was smooth. Pleasant crew.
Date of travel: August 2019,40,What I like best about flying Southwest AL,Been flying this Airline for 15 years and they are consistently dependable.  No lost luggage.  They do not serve meals but all else is excellent.The  Boarding method is very good.  Very caring crew and the pilots always speak to me. At least 2 flights per year.
Date of travel: October 2019,50,"Great price, and great flight","Had a great flight from DIA to Tampa with no issues, and on time on Oct 26th.  Then our return flight from Tampa to DIA on Nov 3rd was on time, and had no issues.  The flight attendants were polite both directions which made for 2 great flights."
Date of travel: October 2019,50,Sacramento to Portland Easy Peasy,"Plane was on time, attendants were friendly and the flight was quick n easy. The online internet access allowed us to watch tv or movies, which was fun. I wish my flight had been longer so i could have watched something longer."
Date of travel: October 2019,40,Southwest Airlines Vacation Package - Poor Customer Service (Apple Leisure Group?),"Just a warning for those considering Southwest Vacation Packages - KEEP A CLOSE EYE ON YOUR CREDIT CARD CHARGES :  We purchased and paid in full for a Charleston package through Southwest Vacation on Southwest Airlines site.  The flight was great. our first visit to Charleston was amazing but.... The Hyatt House Charleston Historic District falsely charged our card 5 times (during and after our stay) totally over $1000. We contacted the Hyatt hotel (twice) the hotel billing associate only said that the room was not paid by the Southwest Vacation group.He also commented that ""this happens all of the time"".  We immediately contacted Southwest Vacation team and also followed up with them.  It took another week to receive the credit for the charges.  No explanation of why the room was not paid for.  I sent an e-mail directly to Southwest Customer Service with a returned apology with a simple throw it over the wall response that Southwest only handles the flight portion.  The hotels, transportation, etc is serviced through Apple Leisure Group.  Disappointing Customer Service"
Date of travel: October 2019,20,one flight perfect ..return terrible,"i have to say my first time using this carrier and to be honest southwest can be the best airline carrier but the only thing that make my travel back to houston terrible experience is find out a lot of people take sits window and aisles just to leave middle available and a lot are relatives, the idea have more space for them  ...so if you are not IN the first half probably you have to go sit by sit asking if you can take the middle one ...I saw my wife with a sad face in the middle of 2 strangers and me far away....so southwest good price, good amenities..good almost all   ...but that system of first in fist choose SUCKS !!!"
Date of travel: September 2019,50,On time or early,"I used to travel other airlines for work. In the last two years, I only travel Southwest because I have never had a 'bad' experience. Check-in goes quickly at the airports I have flown through: SJC, SFO, OAK, SNA, PHX, LAS, DEN, PIT. I have never had an issue finding overhead space, or a particular seat of preference. The seats have always been clean, as have the bathrooms. On one flight a few months back, there were some crumbs on the aisle, but I would rather deal with that than the potential for a late departure or arrival, which would have been the case had a full cleaning taken place. My luggage always shows up with me, and the flight attendants are humorous while maintaining respectfulness. My least favorite part is the increase in cost for 'early bird' boarding, which is my choice to pay to ensure the choice of seat I truly want."
Date of travel: November 2019,50,Billy in Houston was so helpful!,I recently had to rebook a flight to get home to a sick child.  When I got to the Southwest Counter I encountered Billy.  I asked him if I could switch my flight and he was so accomodating.  He found me a direct flight and helped me a great deal.  I really appreciate his help.  Southwest has always been my favorite airline!!
Date of travel: August 2019,40,On time arrivals and departures,"I flew round trip on Southwest in August from Sacramento, CA to San Diego, CA in August, Sacramento to Ontario, CA in September and Sacramento to Chicago, IL in October with no issues or problems.  I was very pleased this airline doesn't charge extra to check up to two pieces of luggage per person.  The boarding and deplaning process works well with this airline even though they don't use assigned seats.  They use a boarding number which is printed on the ticket when you check in. The fares  are reasonable."
Date of travel: October 2019,50,Flight to Atlanta,Southwest airlines is the best!  I always book on their flights first.  The airline gate attendants and the airline flight attendants are the best.  The humor is greatly appreciated as well.
Date of travel: September 2019,50,Great flight to Seattle,On time. Flight attendants professioal and friendly. Good snacks and plenty of them. Pilots kept us informed during a short delay. Always love Southwest!
Date of travel: October 2019,50,FABULOUS CANCUN,It was a long trip but Southwest was on time to and from Cancun.  The flight attendants were exceptionally thoughtful and nice.  Connection were also on time.
Date of travel: August 2019,30,Tight fit,The good news is it was not a long flight.  The ground crew were excellent as I was in a wheel chair and they treated me with great respect and kindness.  The plane was small and seating was uncomfortable. No business class and the stewardess were not at all friendly.
Date of travel: June 2019,50,Family Vacation,"Southwest Airlines has traveling customers their number 1 priority from A to Z. From the time we checked in at the counter, through boarding and the simplicity of collecting our luggage every process went smoothly. The Southwest staff are always super friendly and helpful. I will highly encourage anyone to choose Southwest Airlines when traveling by air."
Date of travel: October 2019,50,The only way to fly,A great airline.  Has low fares with out hidden charges.  The employees seem to really enjoy what they are doing and try to make the process easy for everyone.  No charge for two checked bags.  Pick the seat you want wghen you get on the plane.  have been flying SW for years and still enjoy it.
Date of travel: January 2019,50,Philadelphia to Vegas - Great flight!,I was flying out and had to take two flights to Vegas from Philadelphia and the same back. Never had a bad experience with Southwest. Flights were good with no issues.
Date of travel: October 2019,50,Great Like Always,We flew the last direct flight on October 2nd to Boston.  Just like always nice employees and great service.
Date of travel: January 2019,40,Affordable flights,An affordable airline with a long history in the Rio Grande Valley. The delays get a little unnerving sometimes. It's the reason for the 4 stars. The prices combined with a great points program makes them my favorite.
Date of travel: October 2019,50,Great Flight,Flight and the airline folks were great.  Had a seat beside me each way.  I really have no complaints with either.
Date of travel: October 2019,50,Fantastic service,"Flight was on time, and flight attendants were attentive to our every need. We had great snacks and beverages."
Date of travel: September 2019,50,Easy peasy flight,"Once again so happy with this airline.  The flight out of Logan and into Florida was all on the same plane ... no standing in a line a second time.  I always TRY to fly Southwest but now that I am not in and out of Orlando, the planning is a bit more of a challenge.  But this was perfect!"
Date of travel: October 2019,50,Always a great flight with fantastic support on Southwest Airlines!,"Easy check in, baggage check and boarding. Friendly help along the way every time! Love Southwest Airlines no matter where I am going!"
Date of travel: December 2018,10,Treated me & my SERVICE DOG horribly! Worst airline!,"This really happened in 2017 but I had to warn all my fellow ESA & SERVICE DOG owners. I’m always very polite when I travel with my service dogs. I ask others if they are okay with dogs if I sit next to them. The guy said yes please sit. My 2 year old corgi was new to flying and gets little nervous on take off. Door closes and no one sat between us so he said put her up on your lap and we will pet her to relax her as we take off. She was shaking on the ground. The woman flight attendant came over & yelled at me as if I were a child. Demanded I put her on the ground! Even the guy next to me couldn’t believe this. This was not the only time southwest treated us bad. Her first flight December 2016, we even PAID $200 for her to fly, they did same thing. Put your puppy in the bag under the seat that costs $189 for person to sit in...even though I paid $200 for my puppy to be shoved UNDER SEAT!? Honestly, flying with dogs have become hectic. I understand some have taken advantage of service animal laws. But for those of us that really need an ESA this has become a nightmare. JetBlue is the only airline I fly now with my ESA dogs. Make sure you call ahead...weeks ahead to send any airline your letters & records. Thanks to the crazy PEACOCK lady! (Pic JetBlue pilot loved him so he got VIP very important puppy service 🤣)"
n/a,50,Southwest airlines Friendly staff and crew,Friendly staff and crew. Sang to us which made us laugh. Short flight went even quicker because of the flight attendant's . It's always nice to be made to feel like a person who is welcome and not just a statistic or baggage.
Date of travel: October 2019,30,Midnight cancelation of 6:00AM flight and 2 hours on hold to speak with agent,For the 2nd time in my last 3 flights S/W has canceled a flight after I had my boarding passes in hand.  The last was to Tampa for a cruise.  We up late packing and saw the message.  I stayed on hold for 2 hours to find out my only option was to fly to Orlando and rent a car to drive to Tampa.  We were taking a cruise and had to be in Tampa on time.  I love S/W but when they have to cancel 100's of flights on Friday night because of weather you would think they might want to add some additional agents to help the thousands that had be misplaced.  Very poor management on their part.
Date of travel: October 2019,50,Fly to Vegas!,"Southwest Airlines continues to impress. With their low fairs and new fleet, they do a great job of letting you get away!"
Date of travel: October 2019,40,best fares - routes,"We travel in spurts, but it seems that Southwest is always the airline that has the best fare and direct routes to our destinations.  Yes, they lack some of the amenities the other airlines have.  Some of the aircraft have increased leg room which is appreciated since I have knee issues.  Our last travels were Las Vegas to LAX -- and return from Ft Lauderdale to Las Vegas.  Our return flight had a layover of only one hour at Love Field, but since the plane was on time and the facility is smaller than DFW, the gate was only a couple from where we landed so we had time to spare.  One of the great benefits is that 2 pieces of checked luggage are included in the fare.  A disadvantage is it is open seating, but that can be reduced if you use the Early Bird option.  However, it does come with a fee.  A pet peeve of all the airlines is people who go to the back of the plane, put their carryon in the front overhead compartments; thus, leaving less room for the passengers who choose the front seating area.  They do have a priority boarding system for those who have achieved A status, special assistance needs, etc.  Some announce priority boarding for military, but it is not always clear if that is for active duty only or includes retired."
Date of travel: June 2019,50,A Great Airline at a Reasonable Price,My flight to San Diego included a layover in Las Vegas and was a great experience. I used Early Bird Check-in an were placed in the A Group for boarding.  Boarding is so simple and being able to pick your own seat is a great perk.  If you are in a different boarding group seat selection is limited.  The flight went well and we even arrived a few minutes ahead of schedule.  The flight attendants were great.
Date of travel: October 2019,50,Great airline,The staff are always nice and the flights are always on time. But this trip the wind was blowing so hard we were coming in sideways. We were about 50 feet from landing and the Capt decided to gun it and up we went. The second attempt was perfect.  I was so thankful he made the call to get us down safely!! I truly trust the pilots!! Thx SW!!
Date of travel: October 2019,50,The best !,"The kindest and by far the easiest to book and fly ! Always on time and if they are not, they make up for it without asking. Never have had a problem with them !"
Date of travel: September 2019,40,"Great Airline, free bags","I have no problems with this airline and the flight attendants are always very nice.  Both of my flights to Newark were uneventful, however, my flights back to Las Vegas were a bit delayed.  I guess I will not be flying anytime soon again as Southwest has decided to stop flying into Newark NJ airport.  The flight attendant told me as of November 1st, they are discontinuing this destination.  Now, what am I suppose to do???  Yes, the flights on other airlines might be less expensive BUT the charge for luggage makes it more then what I was charged by Southwest.  I usually stay for three weeks and I can not travel with just one bag.  I do not travel light.  So goodbye to Southwest from an unhappy traveler."
Date of travel: October 2019,50,Another terrific flight with SWA,"I fly Southwest quite a bit and always have a good experience. The flight home from Sacramento I had an unusual experience with SWA. This was the first time that I am aware of that they offered passenger loading from the rear of the plane as well. We had the option to exit the entry way and down stairs to the tarmac, walk to the rear of the plane and up stairs to enter from the aft galley way. I was a mid B boarding group and made it to my seat in the rear of the plane at the same time as my friends that had low A boarding group numbers. I thought this was awesome."
Date of travel: November 2019,40,Round trip San Diego to Nashville,"On time both directions and friendly pilots and flight attendants. 2 free bags.WHY, WHY do people feel that they must haul 2 large bags onto the airplane when luggage check in is free?? Our flights were both full and we were forced to deal with the absurd people in ""C"" boarding group nearly decapitating us trying to sling their bags into full overheads....Then, the ""C"" group people boarding and complaining and arguing with each other when they couldn't sit with their wife on the long flight. Yes, I understand you want to sit with your wife and you have 2 options: fly another airline, or check in sooner!!!I will NOT fly Southwest on another long flight if I can help it. It is just torture. Unfortunately they are the only non stop to several locations in the south...."
Date of travel: October 2019,50,Wonderful airline,Wonderful staff. We were offered beverages and snacks multiple times throughout flight. Staff was pleasant and very accommodating. I'd recommend this airline over the rest.
Date of travel: October 2019,50,"Arrived early and of course, two free check bags","First time ever in 40 years of flying that we arrive 30 minutes early!!!  Of course, my two pieces of luggage were free of charge and the flight attendants were courteous and fun."
Date of travel: October 2019,50,Friendly skies!,I always try to fly Southwest!  Airfares are reasonable and the list of cities they service continues to grow.  They have frequent sales and their Wanna Get Away fares are hard to beat.  The customer service is wonderful and they allow 2 bags to be checked for free!  I wish more passengers took advantage of this instead of carrying on their luggage!  It is worthwhile to pay the extra for early boarding (A) group if you have a seating  preference.
Date of travel: October 2019,50,I try to go only where Southwest goes when flying in the U.S.,Other U.S. airlines pale in comparison to Southwest. I fly other airlines only when I have to because Southwest doesn't fly there.  Please keep adding new destinations!
Date of travel: November 2019,40,A Connecting Flight For Me,"On time take off.  Seat comfort and legroom OK.  Non-alcoholic beverages and pretzels  included. As always with Southwest, make sure you check in on line 24 hours before the flight."
Date of travel: November 2019,30,Very Average Flight,"On time take off. Legroom OK. Seat comfort OK. Because of their check in procedures, make sure you get your boarding pass, on line, 24 hours before departure time."
Date of travel: November 2019,30,Don't Quite Know How to Respond....,"Everyone was very orderly and respectful getting in their numeric ordered line for boarding. Toward the end of boarding, a rather large man made his way back to the front of the plane. At this point, the flight attendants were trying to figure out who could switch seats to accommodate the man. Efforts were made, but nothing worked. Needless to say he reacting very aggressively to another passenger. The incident ended with him and his family leaving the plane. Reports had to be written, and we all sat on the tarmack for an hour. Needless to say, several of us missed connecting flights etc. Just am unhappy situation for many."
Date of travel: October 2019,30,Return flight from Florida vacation,"Returning to NY via Tampa from our Florida vacation was NOT the same level of experience as our outbound flight to Florida. While the flight was fine and uneventful and the level of service from the Flight crew was excellent, there was NO wheel chair attendant waiting at the gate to take my wife to the connecting flight. The service company who provides this service said the need for a wheel chair was never communicated to them via their tablets they carry. This despite me confirming the need for this service during check-in and also identified as such on her boarding pass. I had to assist my wife (who has a fused ankle and walks with a cain) off the plan and up the tramway to the gate. Not a pleasant experience for sure."
Date of travel: October 2019,50,Florida vacation visiting family.,"Excellent, stress free DIRECT flight to West Palm Beach. From check-in to wheel chair service for my wife both at Islip and West Palm Beach couldn't have been better. Thank You!!!"
Date of travel: October 2019,40,Good experience,I like the efficient boarding and the friendly and helpful flight crew.  I like flying Southwest as I don't have to pay to check a bag.
Date of travel: October 2019,50,Phoenix to Denver,"Flight was great - everything went smoothly from the start.  Staff were very attentive and friendly.  We hit a bit of turbulence, but the captain was very good with updating everyone each time."
Date of travel: October 2019,30,Not  the  Southwest Airlines  I know,"This  flight  connected in Chicago . The  flight from New  Orleans  to  Chicago  was  a  nightmare. The  attendant  we  had  was  rude, stepped  on my husbands  foot  which was not  in the aisle and  also overlooked  carry ons  being  improperly placed  under  seats . It was   so  different  compared to  the usual  southwest  flights  we have  taken. And  we  have  flown numerous  times  with  them...All I  can say we  could not  wait  to  get off  that plane  in Chicago. The  flight  continues  with us  going  on to Pvd   with another  plane  and  crew and it  was  good ."
Date of travel: October 2019,40,ON-time.,SWA gave me good prompt non-stop service - the only airline to offer that from STL to SAN.  My only 'complaint' is that it is an afternoon flight instead of a morning flight - or they could offer two flights a day.
Date of travel: October 2019,50,"Great flight.  No fuss, no muss and free bags","I've been flying Southwest for years and have always been impressed by the service in and out of the plane.  Staff is universally professional, efficient and helpful.  And, no charge for checking bags.  Can't ssk for more!"
Date of travel: October 2019,50,INSPIRED,Southwest is my preferred airline of travel. The service from check-in to handicap assistance to boarding to arriving at destination is most  satisfying.
Date of travel: September 2019,40,A pleasant experience for a no frills airline. Check in process is interesting.,"Coming from Australia we are used to our no frills airlines being exactly that, you want anything, you pay for it. So we were thrilled to discover with Southwest Airlines, that not only do you get a complimentary soft drink, tea or coffee and a snack, BUT you also get free movies to access via their app. This was fantastic and helped the kids pass the hours. The choice of movies and shows was impressive too. So make sure you get download their app before the flight, instructions are provided on how to access it once on board. There was intermittent issues with the wifi in the air which got annoying, but for the most part it worked pretty well.The check in process is also different to what we have experienced previously. There are NO seat allocation. The order in which you check in (online 24 hours beforehand) is the order in which you board, when you board you pick any available seat. We checked in a few minutes after 24 hours before our flight and discovered we were check in group B, # 9-13. This meant that within the first few minutes, others had checked in before us. Group A I think is reserved for special members and those who wish to pay for priority boarding. When we got on, most window and aisle seats were gone, up to about row 25 or 30, so we had no trouble, but we had no more than 10 rows behind us. If you're in group C, expect to have access to middle seats only.When we flew on a later flight and had forgotten to check in immediately it was available we were group B, 34-38 so we were concerned we would not be able to sit with our kids. Fortunately at check in the lady gave us ""extra time"" which allows us to board after group A but before group B, so that was fantastic. If you have a stopover where you stay on the plane, you have the option to move seats if you want to, so depending on where you are this could be a good opportunity to closer to the front and a quicker exit for your next leg.Considering our longest flight with them was 4 hours, the seats were comfortable (3x3 formation), but typically not much room for 3 adults.One of the things we liked with Southwest, is that their prices INCLUDE baggage allowance, which with 5 people with suitcases, this made a big difference to the prices compared to other carriers.Overall, now we know how it all works, we would definitely book with Southwest again."
Date of travel: October 2019,50,las vegas trip,good time of day direct flight. friendly crew. very reasonable.not sure why anyone would fly any other airlines for this trip
n/a,50,All-star flight attendant-Bethany-Flight 6987,"This review will be short and sweet. I had never flown with Southwest airline before and beside the new experience of lining up in front of numbers as boarding groups which I am not used to, I have received the best service ever on flight 6987 from one of the flight attendants, Bethany. As soon as we came in, she was around the middle rows helping people get a seat and we stroke a conversation with her and she kept the eye contact, professionalism and kindness throughout. I had never experienced that, at least on that level, with any other airlines and flight attendants. Thank you and kudos to Bethany."
Date of travel: November 2019,50,Superior customer service!!,I was attending a conference in San Diego when I discovered my flight home was changed to an earlier time. I would have missed some valuable presentations and I really didn’t want to. I called customer service and Abraham was so helpful!! He helped me look for alternatives and was able to get me on a later flight. What started as a stressful situation was resolved swiftly. Thank you Abraham! You truly exemplify excellent customer service!!
Date of travel: October 2019,50,Love to fly Southwest,"My first choice for airfare is Southwest. So you don't get to choose your seat until you get on the plane but what other airline lets you change flights for no charge, cancel a flight , get a credit if the price goes down and bring 2 suitcases for no charge. Southwest is usually on the time and the staff is always apprecitive of their passangers."
Date of travel: October 2019,30,Basic training travels,"Our flight went from Cleveland to Baltimore then on to Oklahoma City. Upon arriving in Oklahoma City and getting our luggage and child car seats we realized half of our clothes in the suitcases were wet, and the child car seats were soaked!"
Date of travel: April 2019,50,Southwest Airlines,"Cheapest flights with free baggage, free to reticket and great customer service.  Airplanes are clean and comfortable."
Date of travel: October 2019,50,Another great flight,"welcoming crew, clean interior, and nice seating. Great in flight movies (Bring your smart phone and earphones) They set the standard for the industry. Highly recommended."
Date of travel: October 2019,50,Great flight,Flight departed on time and landed a little early It was Halloween so first drink was free Service was excellent as usual I always fly southwest they are the best
Date of travel: November 2019,50,I can’t believe it,"I can’t believe the male employee in the airport who assisted us in boarding flight 1590 around 7:44 on Nov 1st,  told us we were in line to fly to Hawaii!The people around me looked confused but then started cheering because they would rather go to Hawaii than Milwaukee. The man quickly corrected his mistake. I can’t believe the crowd laughed at him. The man remained calm and pleasant and kept smiling at everyone who boarded the plane. I can’t believe he pretended to love his job even though it was late in the evening. I can’t believe how friendly and fun he was even though he was suppose to be working. I can’t believe he took it upon himself to entertain the crowd as if he was a paid entertainer, he even tried to make the children smile. He made sure everyone boarded the plane on time and was organized, but he kept doing it with a smile. I can’t believe this man did not already get a pat on the back or a promotion because he definitely deserves it. I can’t believe I did not get his name! I think his initials are LC. Kuddos to this man for doing an amazing job! There are people in the world who genuinely care about their work. I can’t believe it!"
Date of travel: October 2019,50,Love Southwest,I love southwest prefer to fly them whenever possible. for longer flights I tend to go with other airlines only because southwest seats are so small and they dont have screens. But the customer service is phenomenal and my frequent flight to and from the bay area are always with them.
Date of travel: October 2019,40,Newark Express,This was a convenient flight to Newark which Southwest plans to eliminate. They will fly into LaGuardia instead which is much worse than Newark. Our flight was slightly delayed but otherwise everything went smoothly.
Date of travel: October 2019,50,"Great Flight, no probelms","Great Fight, never felt crammed in. no reserved seating, but we did pay extra for early boarding, which is essential if you want to sit next to your loved one.. Well worth it."
Date of travel: November 2019,10,Never again!,"Horrible boarding experience! The flight is average. Without seating assignments at their advertised prices, it was basically a competition to get seated together. Never never again!!"
Date of travel: October 2019,10,Horrible Staff experience for our honeymoon trip,"Oct 15th thru Oct 22nd was horrible customer experience for our honeymoon week. Do not go with them because they are cheaper! So many reasons why we had a bad experience with the employees on each flight we took to get back and forth to Mexico and Sacramento.1.) It started off they switched our initial flight. We had to leave at 6:25am instead of 7:05am and we weren't notified about it until we called to checkin and had to ask someone to drop us off.2.) The flight from Sacramento 6:25am to Denver, younger attendant with blond wavy hair was servicing back cabin and she was rudely and onerly flirtatious with my new husband on OUR HONEYMOON to the point where it was uncomfortable for both of us and very unprofessional. After the flight when we landed. We told the southwest woman at the landing gate about it. I told her it was our honeymoon and I didnt have the ladys name. She wouldn't tell me the flight attendant's name and said she wasnt allowed. She said she herself has been accused of being flirty because of the southern hospitality and dismissed my complaint. I explained to her how that was professional and was pretty bad to the point where it was uncomfortable and I couldn't argue with the flight attendant during the flight to get kicked off. I asked if they work on tips and treat all honeymooners that way when they are paid to provide service. Also, I said if it would be a woman complaining about a man using the words sexually harassment, it would be treated differently and taken serious to avoid lawsuits.3.) Flight from Cancun to Denver comming back the brown shorthaired middle aged flight attendant providing service in the front was rude. I told her I had a question, she told me to hold on abruptly and continued to talk to another passenger about a drink. I asked her if they planned on turning off the seatbelt sign so I could go to the bathroom quickly. She answered rudely saying shes not in control of the flight, wont give permission for me to go to the bathroom and cant do anything. I told her I just asked a question and she shrugged her shoulders and walked away. During this whole time 4 people got up and went to the bathroom and she said nothing. I went fast anyways and she gave me a dirty look when I went inside and came out. 4.) We had to recheck our bags from Denver airport to Sacramento flight and nobody could help us where check in our bags and checkin into southwest after we came from Customs. We ran around for at least 20 minutes downstairs and upstairs in circles trying to figure it out and the younger guy at the southwest baggage recheck claim did not give us correct information.5.) My husband was flagged for flight checkin inside the airport only, for both return flights. I was given group A boarding status and had to try and save him a seat because his groups were B. We barely were able to sit next to eachother during our flights because other people were doing the same thing6.) Unpacking our bags after our last flight comming back to Sacramento my expensive $50.00 clinique moisture surge cream was unscrewed during the baggage process and spilled all over the luggage bag and stained it. We called and the next day the claim was denied without follow up.We have submitted an official complaint for everything and were told that they allow 30 days for a response. I would not recommend this airline unless your single and not traveling with anyone else. The staff was unprofessional for all 4 flights during our Honeymoon the entire time. They are not couple friendly or able to provide any assistance when needed."
Date of travel: October 2019,40,Convenient Flights,"Warming up to Southwest. Lots of flight options which allow us to avoid the traffic jams in the greater Seattle area. Easy boarding, clean planes, great staff, and on time landing."
Date of travel: October 2019,50,Flight to Cali,"We have always had good service on Southwest, so I guess that's why I stick with them.  Love the cocktails, and free entertainment services online to keep from the boredom!"
Date of travel: October 2019,40,Gone South--But in a Good Way,"The employees at Southwest Airlines always are professional and personable. Because of health problems, I have to sit in the rear of the plane on the aisle so I don't cause problems for other passem=ngers. Even though I have no outward signs of a malady, the check-in attendant doesn't question my request for early boarding. This makes my wife's and my trip much more enjoyable. Thank you, Southwest."
