compound,Date,Date.1,Rating,Title,Review,scores,compound
-0.9928,2020-02-01,2020-02-01,10.0,Bad cabin pressure almost ruptured my and my companions eardrum.,"I flew from Florida to Tennessee and then Tennessee to Baltimore- landing in Tennessee was bad but I was able to open my eustachian tubes after 45 minutes or so but after we landed in Baltimore my left eustachian tube had completely collapsed. For 4 days I was dizzy and nauseous, my ear began to fill with fluid. I had to visit my ENT to have the fluid removed and my physician was able to reopen my eustachian tube - quite painfully I might add. My traveling companion and I continue to have hearing and balance problems. We knew something was very wrong (aside from the excruciating pain in our heads) when we landed in Baltimore and my companion held up our half full water bottle and it was completely crushed from the pressure. Get on the ball Southwest you're going to hurt someone!","{'neg': 0.256, 'neu': 0.744, 'pos': 0.0, 'compound': -0.9928}",-0.9928
-0.9925,2019-09-01,2019-09-01,10.0,The flying experience from hell,"I hate writing negative reviews because they never make me feel better, but I decided to leave one because these flights (round trip Seattle to Chicago) were so brutal - I think the story needs to be told.On the way there: we had a scheduled flight for 5:45PM. at 5:45 on Friday we were informed that there were weather issues in Chicago and we’d get an update at 7. At 7, we were told that the flight had been canceled. Everyone rushed up to get something rebooked. We had a wedding the next day at 3, so we were desperate to make something work. We were told we could fly to Oakland, CA, spend the night and then fly out the next morning, so that’s what we did. Southwest employees kept repeating that they “can’t control the weather” so they wouldn’t cover the expenses. Like the non refundable hotel we had booked in Chicago or the second hotel we had to get in Oakland. Keep in mind also that most other airlines were still flying to chicago, but whatever maybe the weather was really bad, we had no way of knowing. Coming back is where it gets really bad: tried to check into our 8:30 am flight the night before and got an error saying we should check in at the airport. We didn’t think much of it, we thought maybe it had to do with the flight change. We got to the airport, stood in a long line to talk to someone, and were informed that the flight had been canceled due to “weather” again. This time we were in Chicago and could clearly see how it looked outside - no rain, no thunder, no lightning. No other airlines had canceled. We had also not been informed about this change over email or anything nor had we been rebooked for another flight when the cancelation happened, so there were no other flights for us. We were told to wait til the next morning, fly standby on one of the already packed flights, or spend the rest of the day in layovers. Again, they “can’t control the weather” nor did they take ownership for us not being rebooked earlier. We figured out later that our reservation had been deleted by whoever rebooked us the first time, which is just user error - no “weather” issues there. But they didn’t tell us this of course; gotta blame things on external factors if they want to get away with not paying for our $500+ in extra expenses we’ve had to pay. I ended up having to buy another ticket with a different airline at a different airport for that day to get back to Seattle - which cost a fortune. My travel partner took the 1 spot on the 8+ hour journey traveling cross country with multiple layovers to get back to Seattle. Truly a nightmare. Never again Southwest.","{'neg': 0.112, 'neu': 0.861, 'pos': 0.027, 'compound': -0.9925}",-0.9925
-0.9925,2020-02-01,2020-02-01,20.0,In a league of their own,"American Airlines (AA) is definetly in a league of their own and it is a pretty bad one. Flew from Johannesburg South Africa on British Airways to Heathrow London and was then booked onto AA as code sharing partner for the next leg of the flight to NYK. I have no idea why British Airways would link with AA as their is just no but absolutely not comparison in service. The flight personnel for starters looked like they had just got out of bed, sloppy and just so unfriendly. During the service times if something fell of their carts (which seemed they only had 2 on-board) they would just kick it under the chairs. The meals were bad, very bad - fast food at it's worst. And the air con was put on freezing during the flight. Not a pleasant long-haul experience.When I checked our seat-allocation before the flight I wanted to upgrade the seat by purchasing more leg space. The website would not accept my credit card. I then phoned the AA office in South-Africa and I was told that AA does not accept any credit cards from Africa ( South-Africa) HOW INSANE! British Airways had no problem with accepting South-African credit cards or for that matter any other mainline.","{'neg': 0.226, 'neu': 0.726, 'pos': 0.048, 'compound': -0.9925}",-0.9925
-0.9921,2020-02-01,2020-02-01,10.0,WORST FLYING EXPERIENCE EVER!,"When we first booked our trip we had straight flights to Mexico but then it changed & things went very south!!!We are now to fly out of Dayton to Charlotte, then Charlotte to Cancun. Well our 1st flight was cancelled (they blamed weather, but we saw other flights going into Charlotte at the same time as ours or close to it). American Airlines stated they couldn't get us on another flight until SUNDAY (we should be at our resort on Friday). We explained no we will miss 3 days of our vacation. We asked if we could fly out of Columbus since it's close to us. They got us on a plane Saturday morning to Miami then Miami to Cancun (we were happy we only missed one day in Mexico). Well we get to Miami & our flight to Cancun was cancelled due to lack of workers & staff needing rest. We spent hours in line behind 100's of angry passengers because so many other flights were cancelled not just ours because of this issue. Finally after calling customer service and dealing with them in person we got free hotel rooms & a few food vouchers, but here's the kicker. We are now stuck in Miami until MONDAY, now missing 4 days of our vacation in Mexico!! On top of this we waited over 8 hours to get our luggage!! Needless to say our trip home was just as disastrous as the trip there. Cancun to Miami our luggage was lost outside in the pouring down rain, we missed our flight to Columbus due to this. They now got us on another flight & we are now heading to Charlotte then to Columbus.Well...we are now stuck in Charlotte where we had to sleep in the  airport due to them being the rudest people I have ever met, we froze our butts off. American Airlines you royal SUCK!!! Never will we fly your airline again,  your employees are rude and make you feel like just a number. Never will I go into Charlotte or Miami, direct flights only....I will bash your airline to whomever I can...overbooked and short staffed don’t fly with them...you just lost my business!!! I understand flights get cancelled etc but we had 5 cancelled/missed flights due to the airline for one trip! We spent 5 out of 8 days of our vacation in the airport! We spent money that we didn't need to spend on additional hotel rooms, rental cars, food & etc. We had an all inclusive trip with transportation already paid for!!!!","{'neg': 0.14, 'neu': 0.81, 'pos': 0.049, 'compound': -0.9921}",-0.9921
-0.992,2020-02-01,2020-02-01,10.0,Worst flight experience,"On Feb 12, 2020 I was returning from a trip to Seattle with my son. We were flying from Seattle to Dallas. Our flight got delayed twice for no reason. I've looked at the weather app radar and there were no storms nor any weather inconveniences on the way. When we were supposed to board according to the second delayed scheduled time, there was no actual airplane at the gate, but 45 minutes later an airplane arrives.It was disembarked and it took another 30 minutes to clean it. After we finally boarded around 7:18 PM, we were told every 15 minutes that we were leaving. However, four announcements later and actually 1 hour something after, the pilot finnaly acknowledged that they were fixing the reverse thruster. Long story short we departed 5 hours after the scheduled departing time and landed 4 hours after the scheduled time.Being in the airport for so many hours till 7:18 PM when we physically boarded, we have encountered additional expenses such as; drinks, snacks and an unplanned early dinner. I also had to cancel the initial SUV scheduled to pick us up in Dallas at 9:45PM and schedule another for 11:30PM, then cancel it again and schedule another for 12:45AM which resulted in two additional charges. Then, I had to pay a pet sitting service 2 extra trips to my house to walk my dogs. This was a total nightmare. Not to mention that my son panicked really bad and wanted out of the airplane after realising that they were repairing the airplane and the pilot kept lying to us. He was extremely scared during the whole flight that actually something bad might happen and we should have not accepted flying in an airplane fixed on the tarmac. We did file a complaint with AA for compensation, but were told that if the flight occurred they don't compensate. Was a great learning lesson, in the future will fly Southwest where no one nickel and dime you for baggage and whatnot. AA charges extra for sports equipment on domestic flights. We were told the skis fly free, but for the ski boots we have to pay, even though on the web site it says skis and ski boots are considered one bag and there no fee chart. Couldn't argue with untrained AA personnel in the airport so we paid extra baggage fees. Like I've said, we will avoid American Airlines in the future.","{'neg': 0.14, 'neu': 0.829, 'pos': 0.031, 'compound': -0.992}",-0.992
-0.992,2020-01-19,2020-01-19,1.0,"""Complete chaos, inefficiency and lack of knowledge"""," |  We had a connecting flight to to RSW. As soon as we got to customs, it was chaos. People were packed into the large room waiting for others to wander around looking for an available kiosk to scan their passport. So unorganized. How about putting the kiosks in a row for people to use while in line? Once finished, we had to stand in long lines again waiting to get checked through. There were only 7 windows open for hundreds of people to funnel through. And, not to sound like ""that guy"", but they were speeding the non-citizens through a lot faster. 2 were for working visas and students, 5 for citizens and tourists. They should be putting the tourists with the non-citizens. They should also have a line for connecting flights because this is the second time we almost missed our flight due to this mess and we weren't the only ones stressing over a connecting flight. Once we eventually got through, getting our bags was pretty quick and easy, but after that, there were no signs saying where to go next. We just got in the super long line with everyone else. My wife went ahead to talk to someone to make sure we were in the correct place. That person told her that we needed to go outside the huge room to a different place so she ran back and got my son and I and we did as he said. Once we got out and the doors closed behind us, we found out that we were in the right place before and now we had to wait for someone else to come out so we could go back in. We went to to counter to talk to them again and they said to just leave our bags there and go to our flight and they would scan them in for us. I didn't feel comfortable about just leaving our bags next to the counter while they were checking in other people who were waiting in line, but we had no choice. Our flight had started boarding and we were nowhere near the terminal. We missed using the family lane for going through security twice because the lane was roped off. Someone who works there saw us and opened it and they were genuinely surprised that he had to tell us to use it. In all the chaos, we lost one of our boarding passes, so we had to rush to the ticket counter to get a new one printed. She insisted on reprinting all 3 passes even though we only needed 1. After that was done, we started to run to the next step when my wife checked and saw they printed the wrong name on my boarding pass. We decided to just use the old one since it didn't need to be reprinted anyway. It was like she was deliberately wasting our time when we had none to waste. We ran to the tent outside (by the way, we weren't dressed for cold weather because we had no plans to leave the airport so my 7-year-old was freezing right along with us) where we were told to wait for the bus. There were so many people that we had to wait for the next one. We knew we had to go to terminal 1, but when the driver stopped, he never said anything. He just opened the door. Now, I could assume that the first stop is terminal 1, but I hate to make assumptions and get off the bus at the wrong terminal when we're already pressed for time.Luckily, someone else said they could see a ""1"" outside, so we got off and ran. We made it to our flight while they were almost finished boarding. 2 hours should have been enough time to get through, but it almost wasn't. Complete chaos, inefficiency and lack of knowledge at O'Hare. Can't rate some things because we had no time to use them.","{'neg': 0.105, 'neu': 0.855, 'pos': 0.04, 'compound': -0.992}",-0.992
-0.9919,2019-01-08,2019-01-08,1.0,"""Avoid it at all costs if you can""","  | I am a 30 year old female, I have traveled before and have never been treated like this. The staff at this airport are awful, rude, uneducated and just mean! Avoid it at all costs if you can. I suffer from panic attacks and agoraphobia (basically irrational fear / flight-or-fight mode, especially in open crowded places, triggered by stress), thanks to them I suffered a severe attack and even when I told them I was having one they didnt care and kept treating me rudely. I was left in tears and humiliation. Totally awful experience. And as I said I'm a regular traveler.","{'neg': 0.393, 'neu': 0.583, 'pos': 0.023, 'compound': -0.9919}",-0.9919
-0.9917,2020-02-01,2020-02-01,10.0,Terrible Flight Attendant from Phoenix to San Diego,"Not only was this flight delayed, the flight attendant was extremely rude and unprofessional. I have never been so disappointed in a crew member. I had an N95 mask on because I was going to visit children in my family. The person sitting next to me wanted one, as well. The flight attendant made several rude comments including, ""it's unnerving"" and threw many dirty looks. There was more, but suffice it to say that I am not happy with her conduct and I'm shocked she is employed by American. I have to say, we were not the only passengers wearing masks. I didn't notice how she reacted to anyone else. It added anxiety and frustration to an already frustrating delay. She also made me feel unsafe - it seemed she wouldn't help in the event of an emergency because she hesitated for a long time even collecting our garbage (she made comments at that time, as well). I have another flight with them, but will change airlines once all of my trips are completed with American. Too bad because I had been flying with them since the age of 5.","{'neg': 0.221, 'neu': 0.772, 'pos': 0.007, 'compound': -0.9917}",-0.9917
-0.9914,2019-01-12,2019-01-12,1.0,"""in complete shock at our experience""", |  I never take the time to write a review but our experience in MSY was the worst I have ever encountered. We are seasonal travelers and fly in and out if many airports frequently each year. The TSA agent was a large lady that yelled at the people in the line then came up behind me and my husband and small children and screamed directly in my ear to move faster. My kids were terrified and were moving so fast as it was that they were frantically picking up their suitcase to put on the belt for screening. My youngest went through in tears she was so terrified. When I told the agent that we were moving quickly to be patient with us she threatened to hold me in a cell and not let me Board an airplane for talking back to her. I was in complete shock at our experience. I have never been treated so poorly in all our hundreds of travels across the world. We will never fly through this airport again. Our experience was the worst! And continued on to the other agents working there. Customer service must not be taught here.,"{'neg': 0.177, 'neu': 0.823, 'pos': 0.0, 'compound': -0.9914}",-0.9914
-0.9911,2020-02-01,2020-02-01,2.0,"""I now dread using it"""," |  I have used Manchester airport many times in the past but I now dread using it. Queues are always awful, staff not interested, just an all round horrible start to a holiday, and having to pay to pick up or drop off is corporate greed at its worst. The management seem to bury their heads in the sand and always have an excuse blaming everything but their incompetence to run an airport. Hate it.","{'neg': 0.405, 'neu': 0.548, 'pos': 0.047, 'compound': -0.9911}",-0.9911
-0.9911,2019-04-08,2019-04-08,1.0,"""Heathrow is a disgrace""","  | 30th Anniversary Rhine River cruise trip, from Amsterdam to Basel. Heathrow was our connecting flight both coming in and returning home. By far the worst airport experience my wife or I have experienced on 'every' level. We are AA Frequent Flyers with Global Security status as well. LHR had the single most unnecessarily invasive, rude, redundant and down right nightmarish security checks & processing of any airport (International or domestic) we've ever encountered. And this was merely for a 'connecting' flight both times wherein we never left the secure area! In fact upon our initial arrival we were so delayed waiting to land then gate docking that we nearly missed connecting flight and were rushed with ""expedited pass"" by airport personnel with small group others yet we were 'still' run through the most rude, confusing and inhuman security checks ever experienced 'just' to get to our connecting flight gate! Really? Barely made our connecting flight and had no time to even use restroom in between all this rush and harassment. Our second Heathrow experience (returning home) was if you can believe it very much worse! Words are not enough to detail that experience and it still literally gives me nightmares and anxiety. The airport security is staffed almost exclusively by employees who almost all seemed to 'profile' travelers and ""run them through the ringer"" in the most rude, abrasive, disrespectful and insulting manner. I have no bias against any person as long they do their job properly and with respect for themselves, others and the institution they represent. The airport itself is horribly inefficient beginning with the bus transfers from arrival to departure gate areas, continuing with confusing signage or especially instructions, and finalized by some of the worst airport staff we've ever encountered in all our years flying. Again this was 'both' times we had to go through Heathrow and experienced by others around us as well, not an isolated incident. Heathrow is a disgrace to air travel & travelers and the fullest example of everything that is wrong today with airports in general. It is quite a shame that Heathrow is meant to be an International hub for so many travelers and thus such a gruelling experience for so many.","{'neg': 0.146, 'neu': 0.808, 'pos': 0.046, 'compound': -0.9911}",-0.9911
-0.9909,2019-08-15,2019-08-15,1.0,"""absolutely chaotic""","  | I travelled to Dublin on July 31 returning on August 13 with Air Transat at terminal 3. The terminal was absolutely chaotic. The check-in process was a complete mess with line ups everywhere and no organization at all. While Air Transat deserves some blame for the chaos, the experience that I had from entering the terminal to sitting down on the aircraft was easily the worst I ever had. T3 is a disgrace to this country and it makes most 3rd world airports look like models of efficiency. Bad and all that my outgoing trip was through T3, nothing could have prepared me for the arrival experience on August 13. It was simply unbelievable! Catastrophic overcrowding, seemingly endless line ups, no organization, passport machines that would not work, bewildered confused people, airport workers shouting contradictory instructions to people, rudeness from staff and almost intolerable heat. That the GTAA would create and maintain such an inhumane environment for travel-weary people is unbelievable. T3 is a shocking embarrassment to Toronto and it leaves a very bad first impression with visitors. I felt sorry for seniors and children in this dreadful and punishingly difficult environment. It was easily the very worst experience I have had in over 50 years of air travel. Shame on you GTAA!","{'neg': 0.24, 'neu': 0.675, 'pos': 0.085, 'compound': -0.9909}",-0.9909
