compound,Date,Date.1,Rating,Title,Review,scores,compound
0.8582,2020-08-01,2020-08-01,50.0,Amazing staff!!!,For my first trip with my support dog they were so accommodating!!! They went be of and beyond to help me out. I had to cancel my flight with another airline and Southwest was the only one that would take her. I’m only flying with them now. One of the best flight experiences I’ve had the pilots even helped me get my wagon from checked bags.,"{'neg': 0.027, 'neu': 0.83, 'pos': 0.143, 'compound': 0.8582}",0.8582
0.8583,2020-09-01,2020-09-01,50.0,Excellent Service (again),"The flight attendants did a great job of keeping the flights running on time for our round trip during COVID. They were polite, yet firm, to individuals who didn't want to follow the COVID regulations. I appreciated their ability in keeping track of everything and getting us to our destination as quickly as possible.","{'neg': 0.021, 'neu': 0.815, 'pos': 0.165, 'compound': 0.8583}",0.8583
0.8585,2020-06-01,2020-06-01,40.0,Very good flight during this 'turmoil' period,"Distancing during the flight was well respected as the middle seat on the two aisles of the Airbus 321 were left empty by Delta. Since no food or beverage were offered, flight attendants distributed small plastic bags containing water, some snacks and hand sanitizer. The crew and all passengers were wearing masks. The only issue was on desembarkation as plenty of passengers did not respect distances and were, as usual, quick to wanting to get out. Even though the crew had clearly mentioned to respect the 6ft (2m) distance when exiting.Overall pleasant flight with a very good audio/ movie system.","{'neg': 0.079, 'neu': 0.769, 'pos': 0.152, 'compound': 0.8585}",0.8585
0.8587,2021-07-01,2021-07-01,40.0,Sweetest Flight Attendant,This was our first time traveling with our 1-year old. He was having a really rough time and Debbie the flight attendant let us stand in the back and even sit in the unused seats. She gave him extra snacks and played peak-a-boo with him. I'm sure she may get some heat for letting us sit in unassigned seats but she was SO kind to us. She's one in a million.,"{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.8587}",0.8587
0.8588,2022-02-19,2022-02-19,9.0,"""YVR remains Canada's best airport""",  |  Flew through YVR both on my way to BKK through NRT and back. I was especially impressed with the good organization when returning to Canada. Employees were stationed at a number of critical locations to direct passengers. The airport has installed new machines to complete the entry declarations for the customs officers and this went smoothly. My luggage was sent on directly to my final destination of YYC without a hitch even though the connecting time was short. One has to say that the YVR remains Canada's best airport.,"{'neg': 0.024, 'neu': 0.852, 'pos': 0.124, 'compound': 0.8588}",0.8588
0.8588,2020-11-01,2020-11-01,50.0,Very impressed,"The trip was absolutely comfortable. Provided earbuds for their little monitor on the back of seat in front of you. Access to movies, tv series and other options. Flight attendants were amazing as well.","{'neg': 0.0, 'neu': 0.766, 'pos': 0.234, 'compound': 0.8588}",0.8588
0.8588,2020-06-01,2020-06-01,40.0,Mask Policy Not Enforced,"I am leaving 4 stars bc the delta crew was absolutely wonderful, taking every precaution possible for COVID. The flight was flawless. Bagged water snacks and sanitizer. My one concern is that people were not wearing masks right across from us and nothing was ever said to them. This counteracts the hard work Delta is taking to protect us.","{'neg': 0.022, 'neu': 0.824, 'pos': 0.154, 'compound': 0.8588}",0.8588
0.8588,2021-06-01,2021-06-01,10.0,Beyond Terrible,We were so excited to book  a family vacation 7 months in advance; and chose Delta for the direct flight option. With the flights being direct we were accepting that the fare chosen was not eligible for upgrades. Our flights were changed 3 times prior to travel dates; and eventually came with stops each way and a 6 hour layover coming home. We were told that there were no other options; only to find out day of that there were seats available on other flights that our fare class didn’t “qualify “ for. Icing”on the cake- monitors for seats in row 18 back did not work. So no in flight entertainment. Crew and pilots great. Delta not so much!! Oh and I haven’t gotten my usual Delta survey. Do they already know/care they failed?!,"{'neg': 0.043, 'neu': 0.86, 'pos': 0.097, 'compound': 0.8588}",0.8588
0.8588,2020-12-01,2020-12-01,50.0,HVAC technician,"A flight stewardess named Beth was very attentive to all passenger needs. We were on Flight 52, Dec 29, 2020 from LAX to JAX. She was really amazing and most of time she goes back and forth to the aisle checking on all passengers.  I hope all employees are like that.","{'neg': 0.0, 'neu': 0.829, 'pos': 0.171, 'compound': 0.8588}",0.8588
0.859,2021-03-01,2021-03-01,10.0,Mr,Wow where do we begin flight delayed for 2 hrs which was fine Mother Nature we can’t control but when you land in Charlotte at 7:15 and your next flight don’t leave till 9 they cancel you and leave you stranded in airport over night with hopes of getting on standby😡😡 they where really unhelpful with this as they wanted to send me to Dallas for a night then to Memphis on sat for a day then we would head home on schedule and to make it worse we had hotel for Thur thru Sunday so we would only see hotel for 12 hrs and pay for 3 days...... THANKS AMERICAN AIRLINES😡😡 by the way you will be getting your credit card back ASAP and will never use you guys agin and that’s a promise  I know you hear this from a lot of peopleBut keep it up and you will be out of business sooner then later👍🏻 Sorrrrrry company,"{'neg': 0.072, 'neu': 0.818, 'pos': 0.11, 'compound': 0.859}",0.859
0.859,2021-03-01,2021-03-01,20.0,Terrible loss of family friendliness,"With the current pandemic, this is the first round trip we have taken with our family, and we paid for main cabin tickets to ensure our family of 4 (two adults, two elementary school) would be able to sit together.For our departure flight, Delta service from Minneapolis was excellent. However, our return trip has started extremely poorly. The computer first socially distanced our tickets and then we were shuffled again to accommodate an infant in arms. In calling customer service, we were then less important than other single passengers. Our final solution was to try to switch seats when boarding the plane. We were also given the “opportunity” to apply for the Skymiles Gold card with special deals - however when transferred on the phone to American Express, the same deals weren’t available!Our return trip has started as a disaster already - and we are seriously reconsidering Delta as a family friendly option.","{'neg': 0.036, 'neu': 0.864, 'pos': 0.101, 'compound': 0.859}",0.859
