compound,Date,Date.1,Rating,Title,Review,scores,compound
0.9821,2019-12-01,2019-12-01,50.0,Felt like Premium,"This was hands down the best flight experience we’ve ever had. Lovely touches like the welcome drink and the fact we got a choice of starters made us feel like we were travelling in a higher class than economy. Also, the food was really good! The movie selection was also excellent and the TVs a good size. Time flew by, which is a true compliment as I travel a lot so long haul flights are no longer a novelty and can be a drag.","{'neg': 0.041, 'neu': 0.638, 'pos': 0.322, 'compound': 0.9821}",0.9821
0.9821,2019-10-01,2019-10-01,40.0,By far the best domestic airline,"Over my 40+ years of very frequent business flying I have at one time or another been loyal the three of the legacy airlines. As their service went downhill and their nickel dimeing increased I gradually shifted both my business and personal travel to Southwest and for the past 15 years or so have flown only them when possible. Southwest has pretty much everything you could ask for in an airline and they far outshine the legacy airlines. Their flights pretty much run on time. Their boarding process in quick and efficient, greatly helped by the fact you can check up to two bags free which eliminates the eternal hassle of trying to find overhead space which you get on other airlines. Their people are friendly and helpful and seem to enjoy their jobs. You can change you flight due to unforeseen circumstances without the cost and hassle of other airlines and you can actually use your frequent flyer points. Their seats are comfortable and you don’t feel packing in like a sardine. I don’t know why anyone would fly the unfriendly sky’s of other domestic airlines.","{'neg': 0.012, 'neu': 0.829, 'pos': 0.159, 'compound': 0.9821}",0.9821
0.9821,2019-12-01,2019-12-01,50.0,The CSA 81000 Jenny from Albuquerque!,Jenny made our christmas even more merrier!!!. She helped us change our flight without having to charge us extra as a one time courtesy because of her and her amazing team’s kind heart. She mentioned she’s been with southwest for 14 years and we thought the reason why she’s been with the company for that long is because she knows how to empathize and make sure that her priority is to keep the passengers happy. We really appreciate your christmas gift to our family. Have a Merry christmas and continue to be a blessing to other people 💕,"{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.9821}",0.9821
0.9822,2020-02-01,2020-02-01,50.0,Delta is by far my favorite airline,I always fly Delta and I always have the best experience. Delta's service is unmatched and their flights are always top notch. Their inflight entertainment via embedded touch screen is amazing. It makes those 3-6 hour flights manageable with the inflight movies/tv shows and games. The snacks are awesome and the beverages are always cold. They give you a second drink and dont make a stink about it like some other airlines might. The seats are comfortable and the attendants are professional and courteous!! Always fly Delta if you can. It's worth the 30-40 extra bucks.,"{'neg': 0.012, 'neu': 0.718, 'pos': 0.271, 'compound': 0.9822}",0.9822
0.9822,2019-09-01,2019-09-01,50.0,A Real Celebration!,"All of our flights were amazing! The trip was to celebrate my Mom, myself, and my husband's birthdays. His 9/6 and mine and mom's 9/7. Flight attendants announced Mom's 95th over the PA. One of the attendants was 75 yrs old and fell in love with my mom! On our flight out the desk clerk attendant came on board and sang! Staff is amazing, creative, and really enjoy what they do!Absolutely love Southwest! The only way to fly!","{'neg': 0.0, 'neu': 0.723, 'pos': 0.277, 'compound': 0.9822}",0.9822
0.9822,2019-09-01,2019-09-01,50.0,Another great flight,"I love flying Southwest Airlines ,the crew is always friendly and on occasion entertaining ,this was a short flight little over an hour and the flight attendants still managed to serve beverages and snacks with time left to spare. The other best thing is the 2 free bags you can check,you never know how much you take for granted until you fly another airline and you’re paying anywhere from $25-40 dollars for one bag which we had to do on flight back from Raleigh due to southwest not having a non stop flight going back.So I have nothing but love for Southwest Airlines ,great service,great landing and 2 free bags checked,can’t ask for more.","{'neg': 0.0, 'neu': 0.764, 'pos': 0.236, 'compound': 0.9822}",0.9822
0.9823,2019-10-01,2019-10-01,50.0,TAMPA TO JFK,"Had another good experience with Delta. Started at the Tampa Sky Club. Located on the second floor with views of the Delta concourse. Friendly staff and just a great place to relax before my flight. The flight to JFK was on time boarding and I was met at the plane with a smile from the flight attendant. Comfortable seat with a waiting bottle of water. Lunch was very good, little hamburger sliders. Great flight all the way with an excellent crew.","{'neg': 0.0, 'neu': 0.699, 'pos': 0.301, 'compound': 0.9823}",0.9823
0.9823,2020-02-01,2020-02-01,50.0,Great Service and flights on time,"Had a great experience recently with American Airlines. Great check in service and plane crew, friendly staff and comfortable in flight entertainment. Compared to a flight I took with AA a couple of years back, it was so much improved and therefore deserves some really positive feedback. Will definitely not hesitate to fly with AA again.","{'neg': 0.0, 'neu': 0.595, 'pos': 0.405, 'compound': 0.9823}",0.9823
0.9823,2019-09-01,2019-09-01,50.0,Best Value,"We often fly Southwest to Texas because of their no luggage fee policy and also their efficient quality of service. In spite of other relatives’ negative comments on their flight experiences, we have had nothing but very good results. It is by no means a luxurious airline, but their sincere efforts to satisfy customers has been evident to us. On one occasion this year after damaging one of our suitcases they replaced it with a brand new, larger suitcase of great quality with no hesitation. In addition, their staff are wonderful  in assisting me as I always require wheelchair service. This makes my experience that much quicker and less strenuous.Also, I am a large person, but their seating is still adequate for our purposes. Their flight attendants are also always good natured, often with a great sense of humor and always very accommodating. And to top it off we’ve often found great price values during promotional sales. Southwest will continue to be my first go-to airline for a  great bargain.","{'neg': 0.119, 'neu': 0.65, 'pos': 0.231, 'compound': 0.9823}",0.9823
0.9823,2019-12-01,2019-12-01,50.0,Easy and Efficient,"This was the first time I had ever flown out of Columbus. I usually depart from ATL. The check in was quick and easy in Columbus. I was a little concerned about the flight on the small commuter plane to ATL but everything was fine. The best part was not having to go through security lines in ATL! Dulles to ATL on the return trip was great too. Good service, pleasant trip.","{'neg': 0.0, 'neu': 0.691, 'pos': 0.309, 'compound': 0.9823}",0.9823
0.9823,2020-03-01,2020-03-01,50.0,Great airline,"We took delta to and from Detroit to Aruba layover both times in Atlanta. The seats are very comfortable better than any other airline I’ve been on. Having top movies, games, music to watch on the screen in front of you was awesome! The pilots do a great job of informing you  of up coming unsteady weather. Stewardess were fabulous too. I will never fly with another airline again except delta thanks delta for a great round trip!!! First timer..","{'neg': 0.0, 'neu': 0.709, 'pos': 0.291, 'compound': 0.9823}",0.9823
0.9824,2019-02-01,2019-02-01,50.0,American Service,"This may not be the flashiest of airlines, but value for money and customer care and service, both in Australia and USA, is fantastic! Things we do not see from Australian airlines.The cost of a return flight is also the best around. Food is airline food, but better than most. Crew are very helpful also, both on the ground and in the air.My only way to fly to and around America.Thank you Delta Air Lines.","{'neg': 0.0, 'neu': 0.72, 'pos': 0.28, 'compound': 0.9824}",0.9824
0.9824,2020-03-01,2020-03-01,50.0,#1 Airline,"Southwest is my #1 airline, and has been my exclusive airline choice for a decade. The flight experience is always superb. Kelly is a super CEO, and the whole crew is upbeat and attentive. Having the freedom to arrange ourselves allows miracles of companionable connections to happen on a flight (ten years of testimonies). Free luggage and free flight changes are very valuable perks. Reliability and punctuality are unmatched. This airline has the happiest employees, and that is important to me. ❤️💛💙","{'neg': 0.013, 'neu': 0.69, 'pos': 0.297, 'compound': 0.9824}",0.9824
0.9824,2020-01-01,2020-01-01,50.0,You might pay a little more but it is worth every penney.,"Vegas to Cleveland is a 4..5 hour flight. If you fly on a cheap non stop airline you might pay a few bucks less but you are in for a long flight. Flying Delta we had a brief layover which was great as we could stretch use the bathroom and get back on the plane. Delta has movies, drinks, snacks and great flight attendants. You are relaxed, in a much larger seat, more leg room and fantastic service. They have become my flight of choice and you can get hotels and car rentals at great prices through them too.","{'neg': 0.024, 'neu': 0.748, 'pos': 0.227, 'compound': 0.9824}",0.9824
0.9824,2019-10-01,2019-10-01,50.0,LOVE SOUTHWEST AIRLINES,This airline is our #1 choice for flying if they service the city we are going to. Love the free two bag ability and always enjoy their bantering back and forth with passengers. Other major airlines can’t compete with their quality of service and the personality of their employees. AWESOME AWESOME AIRLINE!! Oh and if you fly out of Raleigh (RDU) they have their own terminal. Keep up the great work.,"{'neg': 0.0, 'neu': 0.701, 'pos': 0.299, 'compound': 0.9824}",0.9824
0.9825,2020-03-01,2020-03-01,50.0,A breeze thru Dallas Love Field,"This was a three legged trip at a date way after I had booked Phoenix and it was SO easy to switch to what I needed with Southwest and with no extra $$$$ that it made lasting impression on me. I have flown with SW now for several years and love the way we board - seems to take at least 15 -30 minutes off the boarding time and with the early check in get the seat I want (aisle for me).   Do wish they would go back to peanuts!!The layovers from Denver to Ft. Myers and from Ft. Myer to Phoenix at Love Field was actually enjoyable.  Really nice airport, easy to navigate and good food.","{'neg': 0.017, 'neu': 0.745, 'pos': 0.238, 'compound': 0.9825}",0.9825
0.9826,2019-11-01,2019-11-01,40.0,Fly Away,"KC to Balt. via Minn./St. Paul. The flight was very good the pilots and flight attendants were the best. They simply took very good care of everyone if you needed help with wifi or request simply the whole can of juice, with ice. We really love to fly with Southwest. I'm on the fence with no assigned seats but, if you can check-in early within the 24 hrs prior to your flight your pretty much guaranteed a 'B-Group' seat or middle of the plane so it's all good. Carry-on plus 1-checked bag is free. I'd encourage anyone to fly Southwest.","{'neg': 0.013, 'neu': 0.729, 'pos': 0.258, 'compound': 0.9826}",0.9826
0.9827,2020-02-01,2020-02-01,50.0,Smooth Sailing❤️ Safe flight,"Great staff at the Appleton INternational  Airport.  Smooth bag check and onTime departure. Flight crew was great! I love that Delta has partnered with Habitat for Humanity!!! It’s great to help out a noN-Profit!Our return trip was smooth and no problems, great flight crew and great ground crew. Thanks for keeping us safe❤️","{'neg': 0.063, 'neu': 0.53, 'pos': 0.407, 'compound': 0.9827}",0.9827
0.9827,2018-01-30,2018-01-30,10.0,"""the staff helpful and friendly""","  |  I booked special assistance this year for the first time. I was so impressed, the service is efficient and the staff helpful and friendly even though some people travelling were giving them a hard time. The special assistance service is excellent and I can recommend it to anybody who has mobility or other problems when travelling. The man who drove the buggy to the plane was very friendly and happy and went the extra mile for myself and two other people using the service. One person in the reception area was complaining that they did not come to the lounge to collect them, I just couldn't believe how difficult some people can be. There is no charge for this service and some people are never satisfied. Thank you Gatwick for helping to make travel easier for people with disabilities.","{'neg': 0.075, 'neu': 0.68, 'pos': 0.245, 'compound': 0.9827}",0.9827
0.9827,2019-11-01,2019-11-01,30.0,Decline,"I can definitely see a decline in Delta airline services! For the price they charge you, the service is simply average. To stay loyal, I need something to be happy about, a more than average service!On our way to DC., they did not provide us with free earphones as it had always been the case! They sold earphones to anybody interested. On my flight back home, though, they provided passengers with free earphones! For cleanliness, I give them a 3, for ease of checking in a five, and for ease of boarding the plane, I give them a two. The flight attendants on my back home flight were amazing, the ones on the DC flight were few, exhausted and at times touchy. The only solid plus is that both flights were on time. Am I going to try a different airline next time? Yes!","{'neg': 0.016, 'neu': 0.773, 'pos': 0.211, 'compound': 0.9827}",0.9827
0.9828,2019-01-20,2019-01-20,9.0,"""problem using FLL airport""","  | I was on vacation in Florida with my husband and daughter and lost my purse which had all my identity in it. We arrived to airport early Sunday morning the 13th at 7:45am. (our flight was boarding at 10:25am). We proceeded to the line for Security since we just had carry on items and was surprised how fast the line was moving. My family went through without a problem but I was detained due to no Identity (no license). The Lead Traffic Controller was notified and arrived within a 1-2 minutes to question me. He was professional and very kind. Because I did not have any identity, He had to get an Identity questionnaire which took only another 1-2 minutes. I could tell he was extremely busy as his Communication radio was going off, but he took it in stride and actually lowered the volume so he could give me his full attention. He called Washington and after answering a few questions I was able to sign the form and go through security. He guided me through the security process, searched my bags. His biggest challenge was finding a female officer to pat me down. He had to rotate some Male officers around in order to free up the female officer. I was amazed how smooth he worked and how respectful the other officers were to him. Finally, I was cleared and was able to reunite with my family. I was most thankful to him and all the staff. They are all working so hard with minimal staff during this difficult time with the Federal Shutdown. On another note, the Airport and bathroom facilities were clean - in one bathroom there was a very attentive worker facilitating the line and keeping the room clean. I would have no problem using Fort Lauderdale Airport in the future.","{'neg': 0.056, 'neu': 0.803, 'pos': 0.141, 'compound': 0.9828}",0.9828
0.9828,2020-02-01,2020-02-01,50.0,Southwest Airlines - Best way to fly!,"We love flying on Southwest Airlines!The convenient low fare calendar helps to choose the best prices, days and time of your flight. Excellent value for tickets, includes all fees and two checked bags - with zero change fees if you need to make changes to your itinerary. The employees are courteous, helpful and friendly and always seem happy to be working! 💖🛫😎","{'neg': 0.025, 'neu': 0.609, 'pos': 0.366, 'compound': 0.9828}",0.9828
0.9828,2019-10-01,2019-10-01,50.0,Quick response to cancelled flight,"We flew from San Francisco to Orlando on November 10, with an expected change-over in Denver. Because of a snowstorm, however, our Denver to Orlando flight was cancelled. A Southwest representative immediately got us on a flight to Orlando via New Orleans. There were more delays due to the weather, but I was very happy with the Southwest response, as well as their delivery of our baggage to our home the next day. I love Southwest! Okay, so I'd like more leg room, But at least we don't pay for luggage, get some pretzels, and always get warm, wonderful flight attendants. We paid for early bird seating, but we got a refund on that within minutes of being rebooked.","{'neg': 0.011, 'neu': 0.773, 'pos': 0.216, 'compound': 0.9828}",0.9828
0.9829,2019-11-19,2019-11-19,8.0,"""things had improved a lot"""," |  I travel through Manchester Airport about once a year. Last year's experience was very bad, but I may just be lucky because this time things had improved a lot. Security at departure was quick and the staff were cheerful, even though it was 6am in the morning. The departure lounge was comfortable and clean, and the food and drink was fine. On return a few days later everything went like clockwork. The steps were at the aircraft door just a couple of minutes after the plane came to a halt, the automatic passport readers were all working properly, and the baggage handlers must have been on steroids as our cases appeared on the carousel just as we reached it. From touchdown to car park in 30 minutes. Must be a record!","{'neg': 0.016, 'neu': 0.772, 'pos': 0.212, 'compound': 0.9829}",0.9829
0.9829,2019-08-01,2019-08-01,50.0,Best first class!,"Flying first class from Atlanta to Rome with Delta is so comfortable and relaxing. Staff was more than courteous and the food was pretty good for an airline! Flying at night is great as after dinner you watch a movie or your choosing in your own little cubicle and then off to sleep.  The seat reverts to a “bed” and adjusts to many positions. You have a blanket, pillow and foam ear silencers if needed. Waking up there are great breakfast choices and before you know it....your there!  I always fly Delta no matter where I go as I find they are the friendliest and most accommodating. Only thing I would change is that they need to be more diligent in cleaning from the previous flight. I always bring disinfecting wipes with me.","{'neg': 0.015, 'neu': 0.777, 'pos': 0.208, 'compound': 0.9829}",0.9829
0.983,2019-09-01,2019-09-01,50.0,Great London Flight,"Wonderful staff, Great flight with great service ! Comfortable seating and leg room throughout the plane. Excellent headrest entertainment systems. Delta made it a very comfortable and enjoyable experience.","{'neg': 0.0, 'neu': 0.398, 'pos': 0.602, 'compound': 0.983}",0.983
0.983,2019-12-01,2019-12-01,40.0,Not so good going out but real smooth coming back,"It took us forever to get from Pittsburgh to Las Vegas-thru Denver due to weather delays and ground stoppages. We were late getting out of Pitts as the plane wasnt even there yet...it finally got in from BWI I think it was. Then we spent like forever at the airport in Denver awaiting our connecting flight...Some 5+ hrs later we finally departed from Den and got on into Vegas-a good bit late but we got there. Had a non-stop on the way back and everything was on time and very smooth.The Stewardesses and such were very friendly and helpful and just great crews both ways. It wasnt their faults for all the delays going on. Pretty smooth air most of the way, both ways, but we did have some bumps near the Rockies but that is about normal. The price was certainly right for us as well. Will fly SW again, no question.","{'neg': 0.016, 'neu': 0.804, 'pos': 0.18, 'compound': 0.983}",0.983
0.983,2019-10-01,2019-10-01,50.0,Fun First Flight!,"First time with Southwest, and it WON'T be the last! Great price, great service - only took a couple minutes to figure out the whole ""how to line up"" thing...and it gave opportunities to reach out to other newbies once we caught on to how things go.Our flight back was super fun - really great staff with very funny safety speeches.Had 4 different planes - the newer ones do have more comfy seats...","{'neg': 0.0, 'neu': 0.665, 'pos': 0.335, 'compound': 0.983}",0.983
0.9831,2019-11-01,2019-11-01,50.0,I love Delta,"The service from Delta is always top notch, this is why I'm a loyal Delta SkyMiles member.  I've been seated in 1st class, business and economy and have always been treated with respect and kindness. The flight attendants are truly pleasant and love to serve. Good selection of  complimentary snacks and beverages The baggage claim was a breeze on both departure and return. I try to do curb check-in if available, the staff are so kind, considerate and fast if you have all your info ready for them. Seats are comfortable but have noticed over the years that the underseat storage is getting shorter. I know this because I've been using the same carry-on bag for 25+ yrs. In the beginning it fit under seat perfectly and did not stick out, now It sticks out about 5-6 inches on most planes.","{'neg': 0.0, 'neu': 0.773, 'pos': 0.227, 'compound': 0.9831}",0.9831
0.9831,2019-11-01,2019-11-01,50.0,First time in first class with lay flat seats,"Anticipating a hectic and chaotic airport experience flying into and out of JFK in New York over Thanksgiving weekend, 2019, I made the decision to upgrade my economy class ticket to First Class with points I had saved (only for the return flight, I took a Jet Blue red eye to NYC). My flight was departing at 6:59am on Sunday so I had to get up extremely early (3:45am) to take the Uber from the city to JFK. When I got the the airport in the early, early morning (5:45am) there were already at least 100 people waiting in line to check their bags . . . UGH! To my delight, I was pointed in the direction of the Sky Priority check in which was a totally separate area with its own check in crew and NO LINES! I walked right up to one of the representatives and checked my bag right in. From there I was directed to a short cut to the security line and made it through in a relatively short period of time considering it was the Sunday after Thanksgiving. The best was yet to come. As I boarded my flight and was seated in my first class, Row 3 seat, I experienced my first time in a fully reclining, lay flat seat. It was an odd configuration with only one seat per window and either the seat was on the aisle OR it was next to the window. I had a window seat. Once we took off, the lights were dimmed and I was able to fully recline to a lay flat position. I had the Delta provided blanket and pillow, turned over on my right side and quickly fell asleep. I awoke during breakfast when the lights were turned up and sat up to enjoy a tasty breakfast and a little TV. But not long after the lights were turned down again I was back in the lay flat position and sleeping soundly again. I slept for more than 4 hours of my 5 1/2 hour flight. It was amazing. I NEVER sleep on planes (including red eyes). But this has changed my whole experience with long flights and I will ALWAYS try to find a Delta lay flat seat when I have any cross country travel. It's so great to arrive feeling like you've had some rest. WONDERFUL!","{'neg': 0.025, 'neu': 0.885, 'pos': 0.091, 'compound': 0.9831}",0.9831
0.9831,2019-11-01,2019-11-01,50.0,Smooth Flight,"Short but very comfortable flight. All accommodations were very well attended. Took a road trip to Washington from Atlanta with a friend to visit her family and also my family who lives close by, but had to take a flight back home to Atlanta. I was very pleased with the price of my flight and the friendly and helpful service I received with  Southwest. I'm a fan!","{'neg': 0.0, 'neu': 0.66, 'pos': 0.34, 'compound': 0.9831}",0.9831
0.9833,2020-03-01,2020-03-01,50.0,Still the best airline to fly!,"Southwest has always been my airline of choice but sometimes there were other deals out there that would save me more than $20 or $30. This time, they had a good deal and I was able to book my trip with them. The flight attendants are always very nice not like some of the cheaper airlines that treat you like they're doing you a favor. I don't like it when I'm paying for a service and no one even smiles at you or thanks you. The Southwest pilots are even friendly. It's always nice that they offer 2 free checked bags and a carry on and don't nickel and dime you to death. I totally recommend!","{'neg': 0.113, 'neu': 0.599, 'pos': 0.288, 'compound': 0.9833}",0.9833
0.9833,2019-09-01,2019-09-01,50.0,"Business, history and zen",Our flight back was comedic with a touch of class. The flight crew was outstanding. Almost like watching a vaudeville routine. However we also received the same outstanding service. The pilot was near perfect with the landing and also had a touch of comedic class. Thank you SW for a great trip back home to TIA.,"{'neg': 0.0, 'neu': 0.59, 'pos': 0.41, 'compound': 0.9833}",0.9833
0.9834,2019-09-01,2019-09-01,50.0,Delta Continues to Provide Great Service,"Very comfortable flight, short but not rushed. The flight crew was very pleasant and helpful. We were at the end of a 12 hour journey home and this was the most comfortable of the day with pleasant people who actually acted like they liked their job.","{'neg': 0.0, 'neu': 0.576, 'pos': 0.424, 'compound': 0.9834}",0.9834
0.9834,2019-12-01,2019-12-01,50.0,First time flying Delta and LOVED it!,"My boyfriend and I flew Delta for the first time and absolutely loved it! The staff was great, seats were comfortable, free snacks and refreshments were good, etc. I really liked how the backs of the seats in front of you had tv screens and tv and movies were free! our flight attendant gave us free earbuds to use for our tv screens as well. They also had USB ports to charge your phones.","{'neg': 0.013, 'neu': 0.664, 'pos': 0.323, 'compound': 0.9834}",0.9834
0.9834,2019-10-01,2019-10-01,50.0,Swear by Southwest,"I am in my mid-twenties and I absolutely swear by Southwest. It's perfect for me. They allow two free checked bags (up to the standard weight limit) and there is no flight change fee, you only pay the difference between flight costs. The staff is always personable and friendly and the seats are comfortable. I am a Rapid Rewards member and have the SW credit card so I get lots of perks and miles for my spending. It's the best airline credit card I've seen for the price. Being in my twenties and money-conscious, this airline is perfect for me, though I would recommend it to anyone.","{'neg': 0.04, 'neu': 0.689, 'pos': 0.27, 'compound': 0.9834}",0.9834
0.9834,2019-08-01,2019-08-01,50.0,A1 flight,"Flight was great as usual. Flight was full, but flight attendants did a great job and kept the passengers entertained and engaged.  They were very efficient and friendly.  Captain kept us informed, and flight time was under what we were told.  I always fly Southwest and have always been pleased with the service.","{'neg': 0.0, 'neu': 0.611, 'pos': 0.389, 'compound': 0.9834}",0.9834
0.9835,2019-11-01,2019-11-01,50.0,It was great!!,"Over view Southwest Airlines Co. is a major American airline headquartered in Dallas, Texas, and is the world's largest low-cost carrier!! As of 2018, Southwest carries the most domestic passengers of any United States airline.The airline has scheduled services to 101 destinations in the United States and ten additional countries. Its most recent expansion occurred in March, April, and May 2019 with service to Honolulu, Maui, and Kailua-Kona respectively. Southwest began to expand service to Lihue in mid-November 2019,[ and will expand to Hilo in January 2020My first time flight on this Southwest Airlines! from NYC to Atlanta GA. I love it and it was quite reasonable  than any other company. I was actually amazed that they don't charge the fee for language. These days mostly they will charge $35.00 per luggage.. The flight attendants was so funny with a great sense of humor I think this is quite an innovated airline company.Just be aware that Southwest Airlines has an open seating policy. Seats are not assigned ahead of time, rather passengers are assigned a boarding group, A, B, or C, and a boarding position, 1-60. The boarding group and position determine when you board the plane, and thus how many seats you will be able to choose from/.","{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.9835}",0.9835
0.9836,2020-01-01,2020-01-01,50.0,one of the few airlines that still serves free drinks and snacks on board,"Delta is one of the few airlines that still delivers excellent customer service on so many levels.  they are great with any issues you may have either at the gate or on the phone.  the airplanes are pretty clean and modern.  they still serve free drinks/ snacks even on short flights.  prices are pretty reasonable to most destinations and they are great about keeping you informed in the event of delays.  i was scheduled to fly out of NYC to Orlando during the holidays and got a notification about a delay in my flight very early in the day.  this helped me take advantage of the extra time running errands and wrapping up things at home, instead of wasting time sitting at the airport.  the fly delta app is a great way to have info at your fingertips as well.","{'neg': 0.031, 'neu': 0.754, 'pos': 0.215, 'compound': 0.9836}",0.9836
0.9836,2020-02-01,2020-02-01,50.0,Orlando to Buffalo flight was terrific,"I tried a few airlines in the last few years trying to save money and still get something that resembled service. Most of those failed !! I went back to Southwest Airlines and came away pleasantly surprised. We took a late flight out of sunny Orlando knowing that Buffalo  was cold and snowy. The crew was pleasant and as always thorough. The flight left on time and it was a wonderful clear night. Drinks were served promptly and efficiently. We happened to notice a particularly bright star in the sky and curiosity got the better of  us. So we asked Jeremy if he might check with the pilot . Jeremy came back with his cell phone and pin pointed Venus for us. Jeremy stayed a moment and we just chatted. He found out about my wife's illness and about 30 minutes later returned to our seats and presented my wife with a Southwest napkin in the shape of a flower. My wife was so touched by this gesture that she has put it in a special place among her collectibles. We may never meet Jeremy again, but would like Southwest Airlines to know that if we are flying and Southwest serves our destination. It will be our airline of choice. They have never lost our luggage, they are helpful with my wife's health concerns and they make the flight pleasant. I really don't know what more you could ask for. Thank you for listening.","{'neg': 0.016, 'neu': 0.832, 'pos': 0.152, 'compound': 0.9836}",0.9836
0.9837,2019-12-01,2019-12-01,50.0,Smooth ride,"Smooth ride! Great landing! Good flight service and spacious room on airbus jet! Customer service representative, she was super friendly and patient because I had a two year old! I forgot her name, she was Hispanic and middle aged and she worked the special needs line that day on December 10, 2019! Would love to give her cuddos! Appreciate service like that, makes you want to travel again! Captain was also experienced! Thank you","{'neg': 0.0, 'neu': 0.662, 'pos': 0.338, 'compound': 0.9837}",0.9837
0.9837,2020-02-01,2020-02-01,50.0,Would definitely fly again,"Flights were on time. Bags were free.  Staff was friendly. Southwest kept me updated via text messages on my flight, boarding, and such.  Due to my height,I sat in the exit row and had PLENTY of room.  Wasn't nickle and dimed like Spirit.  Pricing was upfront.  WI-FI was easy to use. Southwest provided recent movies and live TV. Pretty good selection of entertainment for the flight. The price for the flight was fantastic as well. Snacks were basic but I knew better to bring my own food for the flight. Overall, I was very pleased! Thank you :)","{'neg': 0.0, 'neu': 0.7, 'pos': 0.3, 'compound': 0.9837}",0.9837
0.9837,2019-09-01,2019-09-01,50.0,Best Overall Airline,I overall love Southwest especially comparing them to other airlines.  Overall the staff way better than any other United States airline. Friendly and energetic.  I love that economy  is the only way they fly and how you can pay an extra $20 to board early to get a more chosen seat.. I also like how I can change flights without a fee and no baggage fees.  Customer service is superior to all United states airlines.  I have only encountered one bad apple at Southwest and he was at Dallas Love field and worked at the outside baggage check in.,"{'neg': 0.041, 'neu': 0.664, 'pos': 0.295, 'compound': 0.9837}",0.9837
0.9837,2020-01-01,2020-01-01,50.0,New direct non stop flight from Bombay to JFK in New York,"This flight has just been initiated by Delta two days prior to my flight . The whole experience was wonderful right from the check in , the lounge and service on board . It was a new 777 with spacious , well organized cubicles with flat beds . Great onboard service with very attentive staff ( Mr Sameer went out of his way to look after this old couple!) .  My special Asian Vegetarian meal was one of the best I have had in my 50 years of flying . The seamless transfer to my domestic flight at JFK with in the same terminal also was a good thing . My only suggestion for improvement would be the security and boarding process at the gate. Keep up the good work and get better","{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.9837}",0.9837
0.9837,2019-11-01,2019-11-01,50.0,Seriously amazing airline,"I fly southwest frequently. I often love the flight attendants for their spinal and humor to make everyone’s flying experience fun. On this particular flight back from Las Vegas, when we were about 30 minutes from landing a passenger prices that another passenger started having a seizure and called for help. The attendants rushed down the aisle to assist. I was very impressed with how responsive they were with the situation. Thankfully another passenger was a RN and was able to help. The flight attendants notified the captain right away. He came over the speaker to notify everyone that we would be making a medical emergency landing and that paramedics would  Be boarding upon arrival at the gate. I’ve never experienced something like this but I can say that southwest handled it with ease and professionally. It took 15-20 minutes to land and we were at the gate faster than I’ve ever seen. The attendants made sure to get the passengers items for her and once she was off safely they announced de boarding of the plane. After exiting the plane it made me feel good that Southwest Airlines puts customer safety first and that they genuinely care as a company to make things like this happen without a hitch.","{'neg': 0.026, 'neu': 0.805, 'pos': 0.168, 'compound': 0.9837}",0.9837
0.9838,2019-12-01,2019-12-01,50.0,Best Airlines in the skies today,"SWA continues to be the best airline when you think of all the things that go into an airline. #1, If I cancel my flight, the money I paid simply goes into an account to use within the year with no penalty, #2 If I make a change, unlike all other airlines that charge a fee to make a change, SWA doesn't charge a penny, #3, My first two bags (and no one ever checks in more than 2) go free.......every other airlines charge for at least 1 if not 2 bags, but not SWA, 4) They have wi-fi (minor charge) but also I can watch TV for free and they get about 15 - 18 channels, so boy does that help bide my time, 5) They are the most on-time airline when it's in their power not related to weather......when a plane comes in, they get the plane back out quicker than any other airline I fly, 6) their flight attendant culture is like no other airline....they are mostly fun, friendly and will go out of their way to help you enjoy your flight..........so yes, I'll fly SWA whenever I can, wherever I go......makes no sense to fly anyone else if I can help it.","{'neg': 0.055, 'neu': 0.777, 'pos': 0.168, 'compound': 0.9838}",0.9838
0.9838,2019-12-01,2019-12-01,50.0,Vacation saved!,"Brad at Delta’s Special Services and Renée with Delta’s help line worked a miracle to save our trip. A friend and I had arrived much too late to make a non-stop flight to Cancún with the rest of our group and we had the good fortune to be Brad’s next-in-line. While Renée spoke with our travel agent to work around/with Delta Vacations, Brad and his expertise were able to navigate fully-booked flights and get us actually confirmed on a flight through Atlanta to arrive same day. Both out well over an hour into making sure we made it, and I can’t explain how impossible the situation was. I’m so grateful to Brad and Renée to have made it to Cancún. It was the best time!","{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.9838}",0.9838
0.9838,2019-09-01,2019-09-01,50.0,CLE to Las Vegas,"Overall good experience with Southwest Airlines. We travel quite a bit but don’t use Southwest a lot. I have not had any bad experiences but the line can be crowded at times. Every facet of the trip was good, easy booking with a direct flight home; decent boarding number and good seats ( not in the back near the bathrooms); staff was excellent  .Service and snacks were good as well.","{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.9838}",0.9838
