Date,Date,Rating,Title,Review
2021-11-30,2021-11-30,1.0,"""Never in my life had I experienced such vile behavior""","  | Was only in Newark for transit, had to go through Secondary Passport check just for having a UK passport even after stating I had not been in the UK for over a year. TSA staff in the passport check room were absolutely vile, not to me personally but I had to see how denigrating they were to other passengers, screaming at them, making fun of them to their faces, laughing out loud every time they would deny someone entry to the US as if they got a thrill from it. Never in my life had I experienced such vile behavior, the abuse of power is very clear. Will avoid at all cost ever having to go through Newark Airport again, the experience was honestly traumatizing. There is a special place in hell for the 3 TSA agents I saw that day in the secondary passport check office."
2021-11-30,2021-11-30,1.0,"""the worst international airport""","  |  Do not travel through Phoenix Sky Harbor. Long lines, over zealous security having every other bag extra checked, the airport is dirty, they have everyone crammed into a small area and no restaurants are open. Hundreds of international passengers arriving from 10+ hour flights to this pathetic excuse for an airport. Travel through anywhere else. This is the worst international airport I have ever experienced."
2021-11-30,2021-11-30,1.0,"""the worst international airport""","  |  Do not travel through Phoenix Sky Harbor. Long lines, over zealous security having every other bag extra checked, the airport is dirty, they have everyone crammed into a small area and no restaurants are open. Hundreds of international passengers arriving from 10+ hour flights to this pathetic excuse for an airport. Travel through anywhere else. This is the worst international airport I have ever experienced."
2021-12-01,2021-12-01,1.0,"""you make flying into Salt Lake City a disaster""",  | This is the worst airport design ever - they talk about a linear design (just a straight line) the car rental area is at the end of the terminal - I was in and out of A7 nearly the longest walk possible - even with the moving walkway it was very very long. The signage was terrible - how do you know where you are supposed to go? The car rental was at the end (of course) and the car pickup was a further walk. The old airport was far better than the new one - how could you move backwards by spending billions of dollars on a failed experiment (linear design). I will not go thru or to your airport ever again - you make flying into Salt Lake City a disaster.
2021-12-01,2021-12-01,1.0,"""No one was accountable""","  |  My Son and I had a 4 hour layover, found our gate and parked it right there. We spent much of the 4 hours chatting with the ""nice"" lady behind the counter and when it came close to the time we thought we should get a seat assignment to Charleston, she stated she needed to board a flight to PA and then she would get us our seat assignments. She boarded the first flight and then left. Another agent came up and we asked him if we could get the seat assignment and he stated that the gate changed 15 minutes prior. We ran to the gate (which was about 4 up from where we were) and they closed the doors and we ""missed"" the flight. We then needed to find another flight but I was hot. No one was accountable just repeatedly stating that we need to watch the monitors as it was our responsibility. Yes. I 100% agree if I hadn't been in almost constant communication with the lady who stated she would be the one to help. Everyone I talked to was rude and lacked any kind of empathy or accountability. If one more person stated that ""We change gates all the time, you need to watch the monitors"" I thought my head would explode. Whatever happened to common courtesy, or better yet, common sense? Why would I stare at a screen if the lady behind the desk stated she was the one to check us in? We lost an entire day of work and the expense was huge. Thank goodness for that free drink voucher."
2021-12-01,2021-12-01,10.0,"""personnel was friendly and very helpful""",  | Parking-each spot marked with assigned numbers. Each elevator marked. Kiosk was convenient to get tag for luggage. Personnel at the desk was very polite and helpful. We then proceeded to security and a couple of employees on the way were helpful and responsive to direct us. I wasnt a passenger but was allowed to take my mom on wheelchair straight to the gate (my documents were checked and security point passed). Security check line was long but organized. People in wheelchairs didnt have to be in line. Officers were focused and informed us on each step in the process. Airport building is spacious and constantly being cleaned. We noticed people cleaning bathrooms and hall handles. At the gate personnel was friendly and very helpful! Order was maintained throughout our departure. Five stars!
2021-12-02,2021-12-02,1.0,"""No social distancing""","  |  Arrived with BA0104 flight from Dubai. Going to the emigration area there was 2 employees who diverted me with my passport and Biometric Work Permit to the general (Rest of the World queue) There were around 300 people standing there, No social distancing, no attention from airports employees. Only 4-5 emigration officers were checking documents, air climatization is bad, people are getting tired, leaving the line for the WC visits and we are still not moving, 1 hour, 2 hours you start looking at the other part where its dedicated to EU citizens. Why dont you divert part of passengers there? Finally after 2 hours they started to take families and give them priorities. It took me 3h15 min and I completed passport check in 30 seconds, officer never asked any questions just checked my Ukrainian passport and let me though. This is a pure disgrace."
2021-12-04,2021-12-04,1.0,"""This airport baggage claim is completely garbage!""","  | This airport baggage claim is completely garbage! I flew in to Memphis, TN from Dallas, and they lost my baggage and wasnt aware I made it to Memphis last night. There is literally a computer system tracking where the passenger is going and it wasnt applied. I had to get a BSO attendant in Memphis to call the BSO in Dallas just so the attendant can put my bag on the plane herself. I have military clothing and items in my bag that are irreplaceable. I have my moms wedding where I walk her down the aisle and I haven't prepped my uniform. The early flight was going to Memphis and arrive at 10am its 11am now and got put on the second flight. Do your job! Somebody please brief sternly to the workers because they are subpar in their only job to put a bag on an airplane. Its not rocket science. Anybody viewing this review make sure you keep your bags with you. You cannot trust the simplistic worker. I even confirm with my AA representative that my bag was put in the plane and she said yes. What a lie - fix this issue."
2021-12-05,2021-12-05,3.0,"""Not one beverage vending machine""","  | Arrived from LAX at 12am with a 9 hour layover. Walked the entire terminal looking for a bottle of water. Not one beverage vending machine. Every vending machine I came across sold either Sim cards or headphones. I found one food vending machine but no beverages. If you don't save your empty water bottle you can't refill at the tap water fountains they do have, if you don't drink tap you will die of thirst until shops open at 6am."
2021-12-05,2021-12-05,1.0,"""never fly to or from here again""","  |  If you have to catch a flight out of here make sure youre here a day early because you are guaranteed to miss your flight waiting in line through security.  Everything is done slowly and poorly with no regards to anyone's time. I will never fly to or from here again, I rather pay hundreds of dollars in Lyft fees to fly into other Florida airports but Orlando."
2021-12-06,2021-12-06,2.0,"""I have never had such a poor experience at an airport"""," |  The airport is very chaotic beginning with my son having to let me out in the middle of the street due to no traffic directing for departure. I have been flying Delta and a skymiles member preferring Delta due to their quality customer service until I had the most rude and disrespectful Delta agent at the luggage check in. She was very impatient barking orders for me to scan my boarding pass and not giving me time to comply before barking another order what's my name she was so impatient. I have severe arthritis and it takes me awhile to use my hands due to stiffness and lost of feeling in my fingers. I handed her my ID as the scanner did not appear to be working. She was sucking her teeth and rolling her eyes it was so uncomfortable dealing with her attitude. I ask could I check my other bag if the flight was full instead of at the gate again due to disability of having to take bags to the gate. She then saw I had my 4 lbs yorkie in her carrier and stated is that an animal. I told her yes she is a dog, I was accused of trying to sneak the dog past her. She would not allow me talk at all. I finally asked for another agent to assist me while she continued to speak to me defensively. Finally another agent come over and took care of me while she continued to fuss in front of him. I asked her please stop speaking to me you are very rude and unprofessional. She threatened to not let me on the flight. I asked why because your being rude I have never had such a poor experience at an airport. I paid the pet fee and thanked the gentleman for helping me. He was very professional. Once I went through security with my pet. The agent that tested my hands was rude and yelled at me because I set my dog down on the counter to prevent from dropping her as he asked for my other hand. Yelled at me to don't put the dog on the counter as if she had rabies. She is a 4lb yorkie. I said sorry please don't yell at me I'm trying not to drop my dog. He was very rough with swabbing my hand and dismissive. I rarely write reviews but I have to let Atlanta know you need to do better. Not coming back through anytime soon. I will also be making complaint to Delta regarding treatment of passengers with disabilities need extra time to preform request. Different airports have different requirements so more signage directions should be visible."
2021-12-08,2021-12-08,2.0,"""It was a chaotic mess"""," |  I was so disappointed with McCarren Airport on December 6th. Terminal 1 was so over crowded and no one making sure people were wearing mask. It was a chaotic mess. Announcements constantly over the top of each other. Constant gate changes, dirty and broken down womans bathroom and overcrowded mess., That terminal created so much stress to everyone. Please, with all the constant traffic through that airport you must do better. I was there on a Monday evening and not a Holliday, could it be worse? Its a bad experience for customers and I am sure its stressful for employees. Way to crowded in all areas and out of control."
2021-12-08,2021-12-08,3.0,"""there were very few people working"""," |  Arrived from the UK on 2nd December. Despite there only being less than a hundred people or so in the queue it took over an hour to get through passport control as there were very few people working. Only one kiosk was going through passengers with special assistance/in wheelchairs and as such there was a queue of over ten people in wheelchairs waiting, I hope none of them became unwell during this time. On our return we were very surprised that in F/international terminal all food outlets closed at 7pm, considering most flights heading East depart later in the evening and at night time this hardly makes a lot of sense. This information isn't even on the website so we couldn't prepare and eat in advance."
2021-12-12,2021-12-12,5.0,"""helps their friend to skip the process""","  |  I'm TSA Pre Check traveler and I was surprised to see an Officer give special treatment to a couple by helping them skipped the lines. The way they were interacting it was obvious the knew each other, how can I feel secure when we a TSA helps their friend to skip the process, what else do they do? Everything else was good, TSAs are busy and working under a lot of stress, so they are stern and they don't need to be friendly and I'm ok with that."
2021-12-12,2021-12-12,1.0,"""Absolutely horrible airport""", |  Absolutely horrible airport. Security and check-in areas are as inconvenient and congested as it gets. Most outlets at the gates don't work and no staff is willing to help with any questions or concerns. Should just be torn down.
2021-12-12,2021-12-12,1.0,"""Terrible signage availability!"""," |  Terrible signage availability! Since trying to find the parking lot, to all inner signage to know exactly where to direct your self correctly! My parents have trouble when arrived since nobody helped them or gave them assistance or instructions where do they have to go, specially now with Covid measurements! Worst airport ever."
2021-12-13,2021-12-13,1.0,"""Worst airport that I have flown"""," | You have to walk for about 1/2 an hour to get to your gate. They have moving walk ways but they are short and broken down most of the time. Nothing like Denvers moving walkways. How can you spend this kind of money and not have a tram or something. Not to mention their restaurant selection is horrible. Dont try getting breakfast before a 7 am flight, everything is closed. Worst airport that I have flown."
2021-12-14,2021-12-14,1.0,"""I'm totally shocked with their treatment""", |  My family arrived at the airport in plenty of time to catch their flight back to the UK only to stand in the check in queue for an hour and twenty minutes and only move a few feet. On trying to do self check in unsuccessfully they asked for help only to be treated very rudely by airport staff. They then went back to the check in queue and again approached several members of staff as there was only an hour till their flight left and again were treated very badly by the most unhelpful staff. They eventually made their flight with minutes to spare my sister who was travelling has MS and is in a wheelchair the stress of her flight home had totally put her off coming again as any stress impacts on her MS symptoms. I'm totally shocked with their treatment especially as MCO is usually excellent with disabled passengers.
2021-12-14,2021-12-14,2.0,"""I will look for other airports to depart from"""," |  My entire life I have been travelling and have never been through an airport as bad as Toronto. It took 2 hrs to get through security upon departure, 2 security lanes open for thousands of passengers, staff are extremely rude. It took 3.5 hrs from check in to get through security, Cancun airport took 5 minutes. Upon our return, it took another 2 hrs to get through security, and then a covid test, they told us 12 to 24 hrs for results, it has now been 72 hrs. If this were a private sector business it would be gone, management should be fired immediately and replaced with capable people. This is not just covid related, this airport has consistently been a nightmare for as long as I can remember. From now on, I will look for other airports to depart from, if you can avoid this airport, do it you will enjoy your trip far more than being subjected to an establishment that employs the rudest nastiest team of employees I have ever seen in any business."
2021-12-14,2021-12-14,3.0,"""I have to say it was the only time it was this bad""","  | I was stopped for ""random"" search. The palm swipes rejected and had to call woman for ""body search"" (outside of clothes search). It took 20 minutes to get a woman over there and no one was explaining anything. So you are sitting there barefooted, no sweater, purse, phone, etc. as every single person goes by you. Very degrading. It was a little odd also that 2 more women my age (behind me about 10 people in line) as well was also stopped. They must have passed the palm swipe. I have been in this airport for 20 years and I have to say it was the only time it was this bad. It was the employees I encountered."
2021-12-15,2021-12-15,4.0,"""past week was the worst I have experienced""","  |  Have been using MAN and LHR for transatlantic trips for 20+ years. MAN has always been very slow for check in and especially security clearance. This past week was the worst I have experienced ever. Stayed over in the airport hotel so we could enjoy a leisurely morning ahead of our 12.30 flight on Aer Lingus. Went to check in [doc check] at 9.20 a.m. (!!!!) with queue of maybe 15 people and 3 counters, looked good. Ended up taking 45 mins [staff break, general sluggishness then down to 1 counter as line swelled]. Entered security - unbelievable. Conga line was 4 layers deep and although 6+ lanes had staff, only 2 were open initially. When the doors had to be closed shut they finally opened more lanes but by then it was too late. Got through at 11.00 [yes 55 mins, which brings into question the published reports from MAN aiming for 92% of passengers through in <15 min??]. After a brisk 12 min walk (through the horrid commercial tack in T2) trying to find a restaurant, we see on the board we are asked to go to gate at 11.30 [~18 mins from now] hence no breakfast / relax. Thanks MAN - for a thoroughly lousy experience. We made it over the gate via the soul less A wing only to find that they would not in fact be boarding at 11.45, but 12.30. Aer Lingus staff seemed to be clueless and so many of them  sitting around doing nothing, and explains the lack of staff on check in desks pre-security. Overall very disappointing. Morning arrivals to MAN is not much better. On inbound leg, our flight landed at 5.45 am, and T2 has nothing open until after 7 am and even then it is a small coffee shop [all other shops have closed up], so be prepared to stand for 1h+ alongside a 200 yard queue of people waiting for Randox Covid testing to open [also at 7 am], as there are also no seats available. Car rental counters open at 8 on Saturdays, so no other options except hope for your early am flight to land later than published. Welcome to MAN. Typically [in 20+ years experience of MAN] security will take you at least 30 mins door to exit and check in seems to be also very slow, so the notion of being there 3h ahead of an international flight is actually very real [see above]. In my view this defeats the purpose of using a regional airport in the north. I can drive from LHR in less than 4h and the departing / arrivals is fast, professional, and reliable. Even more importantly, with multiple carriers, prices are MUCH cheaper due to competition so think very carefully before using MAN airport."
2021-12-16,2021-12-16,5.0,"""decent, clean, modern airport"""," | This airport has two Terminals. Be very aware which terminal you need to be in: 1 or 2. Find out what terminal you are landing in and renting your car and what terminal you will be leaving from - ask for the address of where to drop your car off. Otherwise, your GPS may lead you unknowingly to the wrong terminal. Trying to figure out the public subway system to move between terminals was not easy or fast. The signs are somewhat confusing and, as a result of COVID, some of the Information Desks are closed. I found an open Information Desk, but the staff member was so mean I chose to figure out things on my own rather than be belittled by him for getting lost. I found a very friendly staff member in the hallway and he was able to clearly explain how to get to my destination. Otherwise this is a decent, clean, modern airport with an ok selection of shops and restaurants. It is what I expect for a city or cities this size."
2021-12-17,2021-12-17,1.0,"""astonished by the horrible conditions""","  |  I am so astonished by the horrible conditions at this airport. Omicron in the US and people running around maskless. The charging stations seems to be from 2005. There is zero social distancing. Every bar in the place was so jammed with people you would think it was 2018. I have flown through this airport before and thought it was pretty old and poorly run. Now, in the middle of a pandemic and the poor management is shining like a hazard light."
2021-12-17,2021-12-17,2.0,"""Somebody missed the mark!""",  | Worst experience for anyone with health challenges or tight connections. The walk is daunting for some. The food options are small for the amount of travelers. Somebody missed the mark!
2021-12-17,2021-12-17,2.0,"""Security screening is a mess"""," |  Security screening is a mess. It took 30 minutes to get to my gate. Once I got to the gate I had to get on a bus that takes you to the plane. The restaurants are too small and there isn't many of them. People in long lines waiting to be seated at most of the restaurants. It is pretty to look at, but was designed horribly for passengers."
2021-12-17,2021-12-17,1.0,"""Extremely rude employees"""," | Extremely rude employees who acted like they were doing me a favor by doing there job. Also rude to my family. We will avoid this airport when ever possible do not think I have the patience to be around such disrespectful, rude people I considered filling a complaint but would be a waste of time for obvious reasons"
2021-12-19,2021-12-19,1.0,"""The security screening is literally the worst""","  |  I will never make a connection in YVR ever again. Connection times are impossible to make now, with having to be re-routed outside of the secure area to re check-in for connecting flights and then pass through security again. Departing from YVR to MEX, there was one person checking the papers/vaccination etc of over 400 passengers. It was a 2.5 hour process to check in. No one is to be seen anywhere in the airport for help if needed, except for the overstaffed COVID test area where there is an excess of employees standing around directing you to get a test, including police officers. Bathrooms and food areas are disgusting and unclean. The security screening is literally the worst example I have ever seen as a world traveller. The staff are rude, especially the manager that stands around doing nothing. The screening is excessive and illogical, it is almost laughable. Security staff will not let you use your own 1L plastic bag, instead they pull you aside and transfer your stuff to another bag- which is the exact same ziplock bag! Staff are overly picky and power hungry, I witnessed them refuse to screen a passenger because he was trying to make flight and was justifiably angry at the delay, then the agent shut down the screening machine and walked away saying he couldnt concentrate- leaving my bags along with other passengers bags stuck inside the machine, making us all late. On my return, same dismal experience and the agent made me destroy an expensive boxed gift from duty free containing honey pots because they wouldnt fit in the plastic bag. I was not allowed to use a second bag he said. As soon as I said I would not throw any of my belongings out, I was pushed aside so the manager could come over and treat me like a criminal, causing a scene and telling me, ""you want this guy to lose his job? Then do as he says! I actually do hope the manager and the agent lose their jobs because they are not fit for purpose. Border agents on return when 3 international flights landed with hundreds of passengers each - three. Incredibly rude and asked the stupidest questions I have ever heard that had nothing to do with immigration. Then I was randomly selected (tell me how it is random when there is no machine making the selection random, it is the border agent who decides based on what you say) to do a PCR test, having to leave the secure area again and re check in and go through security again in the span of an hour?! The entire Lufthansa crew was left waiting with no one screening them, and the pilot loudly told the border agents how ridiculous the entire process in YVR is, to which everyone there agreed. It was actually embarrassing to know that this is what the first impression of Canada is to all of those travellers and airline staff from around the world. Overall, after travelling from other parts of the world, landing in YVR is like landing in a paranoid pit of incompetence, with staff going off on power trips whenever they can. The security screening needs a complete overhaul."
2021-12-20,2021-12-20,1.0,"""I am very disappointed""", |  I am very disappointed in the way Pearson has handled the new covid testing rules. I understand it is government implemented but there should be some consideration on how to do things better. It is required to take a test before leaving the country you were in to enter Canada (which costs money) & then you get home from traveling - already presenting a negative covid test - only to get through customs & baggage to have a covid test done again. My problem is the fact that they are putting several people in a small area all from different parts of the world to get covid testing which to me seems like a breeding ground for the virus. Im not against stopping the spread but I think there are better ways to ensure we arent spreading it and shoving 100s in a small space does nothing but spread it more. Makes for an extra long day after traveling - especially because being fully vaccinated in a requirement for travel and having a negative covid test already so we should be fine to get through. Sending us home with an at home test would make a lot more sense as there wouldnt be a backed up covid testing line & getting people out of the crammed airport faster.
2021-12-21,2021-12-21,1.0,"""This place is horrendous""","  | Last night was my third delay at SLC this year. This place is horrendous. Having spent two nights in hotels at SLC this year because of flight delays last night was the final straw. Flying from SLC to HLN arrived SLC from ATL. Delta 3784. B Gate Sit at gate, walk down a long ramp to a bus which has 22 people on it. Board plane. After 40 mins informed heat sensor problem. I know this is a Delta problem but bear with me. After further delay informed we will sit on the plane for another hour as it takes too long to go back to the gate. After the hour is up informed problem cannot be fixed. Same bus back to the airport (dont we have COVID!) wait in the airport another hour and told get back on the bus (same scenario) Board plane. Asked the flight attendant politely why they did not bring the plane to a gate and was told if you dont like it you can get off this plane. So much for DELTA respecting Diamond Medallion First Class passengers. Finally depart. DELTA needs to stop sending all flights from HLN to SLC. SLC cannot handle the traffic. Everyone is stressed out."
2021-12-21,2021-12-21,1.0,"""awful airport to transit through""","  |  An awful awful airport to transit through. Immigration treats you like animals, ventilation is close to nothing, the airport seems to never be on track with time, packed with people and the cleaning is horrendous, the inside looks like a forcefully decorated prison facility. It would be generous to call this an airport. To top it off: a bottle of water bought from inside the domestic airport cant be taken to your international flight. "
2021-12-22,2021-12-22,1.0,"""half the staff not wearing masks"""," |  Worst airport I have ever been in - filthy, rude staff in most departments especially going through security, no please or thank you. Herd you through as if your inhuman, will never use this airport again. Seating area is a mess everywhere, toilets also filthy, half the staff not wearing masks."
2021-12-22,2021-12-22,2.0,"""rude, obnoxious and angry at Passengers""","  | TSA was extremely rude, obnoxious and angry at Passengers. They order people around and throw their personal items like they are Nazi's at a Concentration Camp. This ""Agency"" should be disbanded. They are a useless waste of my hard earned money that I pay to these rude morons to do nothing but harass citizens."
2021-12-23,2021-12-23,1.0,"""it was chaos and no one was friendly or helpful"""," |  You know it is not always the passenger that is in the wrong. Our party of 15 came in with time to check in. The hotel should have sent the shuttle about 30 minutes earlier, but we made it to the airport. From there it was chaos and no one was friendly or helpful. I know the staff must be under a lot of stress, but that is no reason to be rude and unhelpful to the passengers who just want to get to their destination. Not all of us want to prove a point, and we all were ok with wearing the proper mask and thought we were following the proper rules. Because of the TSA lines and overkill on patting down passengers and 10 steps in the wrong direction, and a very rude and probably tired official there were 3 out of the 15 who missed the flight and spent the next 29 hours getting home. Because of this there were 3 seats that could have been used by 3 people in need, but used by the 3 of us who needed to get home. Our flight that we should have been on, had 3 empty seats. Because of this action at the airport 3 of us slept in the airport, was witness to a person walking around nude at 3am in the Orlando airport, waited for security to attend to this poor confused person 25 minutes, and had to fly to Dallas and then from there to Madison WI. The rude and overkill with the TSA team slowed down the process even more. There are always two sides to every story."
2021-12-23,2021-12-23,1.0,"""nowhere near enough space or seating""","  |  This is the worst airport I have ever experienced in the USA. People are crammed into the departure gates like cattle as there is simply nowhere near enough space or seating. My pregnant wife was left sitting on the hard floor for hours while we waited, being stepped on and over the entire duration. With covid in full force, I felt very uncomfortable in this incedibly claustrophobic small space. I have never felt the need to review a single thing in the past but felt it was important to draw attention to the situation lax has allowed, leaving their passengers trapped, exposed and abused. Expand your airport or do not allow your airport to reach this capacity. This is unacceptable in today's social distance world and masks are not sufficient. Also, I feel it is worth mentioning that if you manage to find a spot to sit and eat, the food is beyond horrible."
2021-12-26,2021-12-26,4.0,"""airport is genuinely insufferable"""," | This airport is genuinely insufferable. If you book a flight at 6, you might as well be prepared to leave at 10 and sit in a chair for hours. I am a frequent flyer here and I have never once had a flight that didn't have a major screw-up or set back. One would assume operating an airport would constitute having functional facilities and airplanes but Atlanta Hartsfield does things differently. I almost never write reviews for anything but Hartsfield has burnt me so many times that I felt like warning anyone curious. I'm nauseated with paying hundreds of dollars to leave at a specified time and quite literally never once having my end of the deal held up. If you have options, weigh them well."
2021-12-27,2021-12-27,2.0,"""avoid this airport"""," | This clearly is an airport catered to Delta airlines only and every other airlines is given 2nd or 3 priority starting with the placement of the gates and the waiting on the run ways. Terminal B for anyone with a disability is over a one mile walk, require the use of an elevator and wheel chair assistance. On the return flight my son and I had to wheel my parents from check in to terminal B-they were disorganized and understaffed. We told them we were all TSA pre checked but they sent us to the wheelchair lane where we received no priority-had to remove shoes and electronics and coats. Not easy for two 87 year olds in a wheel chair. They separated us through security so my parents had to wait for my son and I to go to the back of the line instead of keeping us all together. For a State who knows how to manage its budget, this new airport represents a lack of thoughtfulness, organization and efficiency. Will find another way to get here and to avoid this airport."
2021-12-27,2021-12-27,8.0,"""a pleasant, mostly easy experience""","  | While not entirely painless, I had a pleasant and mostly easy experience. I arrived in the UK from the US, traveling internationally for the first time and was given helpful information from both staff and repeat travelers at Heathrow. Customs was very quick and straightforward, taking less than 20 minutes. I arrived and was picked up from the airport all in under 1 hour which is rather impressive for traveling internationally. Great WiFi connection, ample restrooms and seating and before customs all signage was easy to follow. Signage post customs and by the car park/pick up area was quite hard to follow, but I will possibly lend some of that to being American. I was frustrated by the amount of conveyers out of service, especially for disabled or elderly travelers. Lifts were also a bit tricky to find, especially for the demographics who need them most. Other than that, accessibility is great with many wheelchairs, trollies and services for travelers in need. Just be sure to take your time with navigating the pick up area."
2021-12-27,2021-12-27,1.0,"""No enforcement of Covid-19 protocols""","  | The worst airport or transit location of any kind I have ever been to period. Unhelpful staff watched idly by as myself and other travelers struggled to figure out directions, signage, procedures and hours on our own. Extremely poor seating, especially pre-check in. Not disability or elderly friendly. TSA entrance was not properly labeled and I waited for 3 hours sitting on the floor in the wrong area, along with 5 other travelers before anyone told us TSA was open in another area. Disabled people, the elderly and families with children were treated terribly and not given proper attention or treatment. There is a horrible disconnect between all airport staff and no one knows anything or are withholding info and making fun of travelers. Bathrooms were not maintained with broken doors and bodily fluids everywhere. No proper security or safety measures. No enforcement of Covid-19 protocols with many, many travelers not wearing masks. Will never be traveling here again."
2021-12-27,2021-12-27,1.0,"""such a disgusting airport"""," | In the many flights I have been on I have never seen such a disgusting airport. When I say unclean I mean, you don't even want to put your shoes on the floor. No moving sidewalks were working. All tables and counter space were sticky and had trash everywhere. Bathrooms were so bad that I waited to use the one on the airplane. Due to a delayed flight I sat there for 6hrs and saw 1, I repeat 1, cleaning lady come around and smash the trash down instead of taking it out."
2021-12-28,2021-12-28,3.0,"""The experience was disgraceful""","  | Aggressive, rude TSAs. My sister has sleep apnoea, to breathe at night, she must carry a CPAP machine. She has asthma, she needs a special inhaler. Her bag was pulled aside not once, nor twice, her bag was detained 'three times'. The TSA agents opened her bag, removed the CPAP machine, and failed to recognize the secondary inhaler machine as another appliance that needed to be scanned separately. Unprofessional and a waste of time. My sister was glared at, accused of being difficult, and treated with such distain and rudeness that her anxiety (for which she is on medication) spiked. Badly. It has been several hours since then, and she is still near tears when she describes her experience. An agent held his hand up in her face to cut her off when she tried to speak to him, and was spoken to both sharply and aggressively when she tried to cooperate. On top of all that, when her bags were thrown in bins to be rescanned, her brand-new neck pillow was jostled loose. Additionally, there was a forgotten black-and-red laptop that sat where it was for over 10 minutes. My sister's medical equipment got scanned three times, but nobody noticed an abandoned device for almost a quarter of an hour? Is this negligence or ignorance? The experience was disgraceful. Unprofessional is too kind a description for the treatment my sister endured."
2021-12-28,2021-12-28,1.0,"""very poor customer support"""," |  One of the worst airports in the world. Complicated, dirty, slow baggage claim, very poor customer support. Constant useless construction work. Horrible parking."
2021-12-29,2021-12-29,7.0,"""There is a taxi problem every time I fly into Las Vegas""", |  Once again a 100+ person taxi line and no cabs. McCarron needs to have at least minimal cab service of some level to meet customer demand. There is a taxi problem every time I fly into Las Vegas.
2021-12-29,2021-12-29,4.0,"""Ive defiantly seen better""","  | The C gates shops/restaurants offered very little to no vegan food options. I always eat a fruit or veggie tray when I fly but this was not available here. The bathrooms and gate area floors were dirty, anywhere that sold food had a very long line because multiple shops/stalls were closed. Headphones I was looking to purchase were marked for $149 here when on Amazon they are selling for $89. Not my worst airport experience but Ive defiantly seen better."
2021-12-29,2021-12-29,2.0,"""the worst airport Ive flown through"""," |  Miami airport is by far the worst airport Ive flown through and Ive had to fly through it several times. Going through customs is always a mess, with long wait times for bags, disorganized rechecking of baggage, and then subsequent security checks that make you almost miss your connecting flights. The lines are always long, the TSA agents are so disrespectful, rude, and separate families who should be together all with TSA pre check. It is always a crapshoot knowing what rules and regulations they are going to enforce and then be rude to you about when you either do the maximum expected protocols, or dont because the list literally says you dont have to (take your shoes off, take your belt off or wallet out with an expedited screening.) Such a mess and I feel like I am literally in a foreign country. No staff speaks English to you, they all start out in Spanish and expect you to talk to them in Spanish. If you can steer clear of this airport at all, I would!"
2021-12-29,2021-12-29,1.0,"""A really horrid, unnecessarily stressful, disorganised experience"""," |  This place is the gateway to hell. I am totally mortified at the service of this ""Great Nation"", it's attitude towards its visitors is shocking. We were only there for a connecting flight which the rude and extremely unhelpful staff made us miss. Disorganised, over priced, dirty. Apart from the guy that helped us after we missed our connecting flight which there was absolutely no time for due to the queues at passport control and then back in through security check. There were no signs showing where to go for connecting flights. We found the connection flight queue eventually after being stuffed in a huge snake like queue, packed in like sardines. At one point, a guy started letting all the US Nationals through to get their queue down and they took preference over the connecting flights. We only had 35 mins to board by this point. Needless to say flight missed. One horrid woman was so nasty to me when we missed our flight (which I sprinted through the airport to get to) I was stunned. A really horrid, unnecessarily stressful, disorganised experience. Never again! I give minus points. I do not recommend."
2021-12-29,2021-12-29,4.0,"""the queue snaked forever with no staff member knowing what to do""","  | Etihad had only four desks for check in, we arrived 3 hours before our flight to find the longest queue Ive ever seen at MAN Airport. It took 2.5 hours to check in. Had bought fast track security in the new terminal, the security belt broke and the queue snaked forever with no staff member knowing what to do. We had no time to shop for goods for our holiday or buy food. We then sat on the tarmac for 2 hours as no bags had been brought to the plane. We missed our connecting flight as Etihad didnt hold any of the connecting flights. Our son got covid and spent Christmas Day in a hospital in Abu Dhabi even though his only symptoms were a runny nose. Total shambles and they blame the passengers for turning up. Always been a terrible airport and has made travelling a stressful heading of cats experience. Disgusting place. Inadequate board members who are only interested in profit and not passengers or staff."
2021-12-30,2021-12-30,3.0,"""not elderly friendly at all"""," |  I am elderly and when leaving discovered the long walk to gates. Upon arrival home I was told there are no carts to help to the baggage claim and a wheelchair is the only option. Wheelchair would be at least a 15 minute wait. I decided to go it on my own. The people movers are length ways apart, this surplus not elderly friendly at all. No trains, inadequate people movers and no carts to assist people. If I did not live in SLC would avoid this airport all the time!"
2021-12-30,2021-12-30,1.0,"""Everything was outrageously priced""",  | The airport leaked. There were buckets everywhere you looked. No place comfortable to sleep if your flight was cancelled. Everything was outrageously priced. I personally would never book a flight to this airport again.
2021-12-30,2021-12-30,3.0,"""Very disappointed and very disrespectful"""," |  I just dropped my Aunt off at the airport to catch her flight. I was parked for 5 min max with my Caution lights on in the terminal. As soon as I unloaded the car and told her goodbye, I got back in the vehicle and the traffic guy (about 60yr old) is yelling at me to move. I said Im about to move Im just starting my GPS, which takes 1 min. He then proceeded to come up to my window and yell and tell me I dont care what your doing, you can put your GPS on somewhere else. You need to move. By this point I couldve been done and gone if he wasnt causing an issue over me dropping off my relative and only being there for 5 min. I know his job is important. I know it is important to try and keep traffic going so it doesnt back up. What I dont agree with is being rude while doing it. Everyone is there to do the same thing. It isnt going to make things better, or traffic go any faster, by being rude and inconsiderate of others. Very disappointed and very disrespectful. He needs to be written up for this."
